Abs(theta)	Type0		Type1		Type23
0.5		493		6		1
1.5		1505		14		10
2.5		2508		18		15
3.5		3464		44		23
4.5		4455		43		38
5.5		5465		54		36
6.5		6426		56		57
7.5		7407		82		72
8.5		8401		99		76
9.5		9382		104		82
10.5		10362		119		97
11.5		11363		123		86
12.5		12314		131		100
13.5		13292		136		97
14.5		14286		150		105
15.5		15165		184		133
16.5		16135		177		126
17.5		16943		218		158
18.5		17967		221		169
19.5		18892		253		151
20.5		19804		245		174
21.5		20755		289		161
22.5		21698		247		194
23.5		22451		325		217
24.5		23398		326		224
25.5		24353		350		238
26.5		25122		359		247
27.5		26003		426		268
28.5		26867		417		254
29.5		27606		465		257
30.5		28484		454		276
31.5		29323		435		286
32.5		30053		497		339
33.5		30894		542		318
34.5		31638		554		368
35.5		32330		601		348
36.5		33113		610		382
37.5		33956		641		399
38.5		34700		664		388
39.5		35275		733		417
40.5		36022		739		439
41.5		36557		790		459
42.5		37274		873		513
43.5		37966		861		476
44.5		38666		879		494
45.5		39300		914		541
46.5		39800		1012		540
47.5		40404		1040		588
48.5		41120		993		589
49.5		41527		1115		672
50.5		42109		1163		571
51.5		42592		1204		614
52.5		43110		1186		676
53.5		43518		1304		721
54.5		44101		1334		761
55.5		44553		1371		741
56.5		45042		1397		719
57.5		45311		1479		810
58.5		45875		1482		834
59.5		46106		1572		811
60.5		46397		1573		850
61.5		46847		1704		880
62.5		47307		1688		895
63.5		47597		1782		946
64.5		47925		1827		952
65.5		48297		1809		994
66.5		48408		1919		1009
67.5		48842		1922		972
68.5		49059		1969		1020
69.5		49304		2032		1068
70.5		49449		2046		1049
71.5		49800		1987		1092
72.5		49967		2149		1085
73.5		49966		2153		1067
74.5		50380		2115		1171
75.5		50496		2160		1178
76.5		50521		2272		1203
77.5		50643		2261		1207
78.5		50700		2398		1222
79.5		50814		2351		1282
80.5		51022		2250		1293
81.5		50979		2383		1307
82.5		51117		2403		1267
83.5		51264		2470		1318
84.5		51558		2392		1385
85.5		51347		2484		1364
86.5		51345		2455		1431
87.5		50073		2407		1446
88.5		50063		2374		1413
89.5		49948		2391		1391
