Abs(theta)	Type0		Type1		Type23
0.5		496		4		0
1.5		1493		10		7
2.5		2527		24		17
3.5		3494		35		23
4.5		4499		46		36
5.5		5503		58		50
6.5		6479		81		49
7.5		7496		83		62
8.5		8476		95		60
9.5		9466		109		68
10.5		10459		121		80
11.5		11434		137		88
12.5		12421		135		91
13.5		13380		152		127
14.5		14356		154		114
15.5		15348		161		121
16.5		16265		186		145
17.5		17200		225		132
18.5		18110		222		146
19.5		19014		235		181
20.5		19873		275		162
21.5		20888		277		184
22.5		21831		285		210
23.5		22756		308		217
24.5		23596		314		224
25.5		24476		327		207
26.5		25401		355		235
27.5		26220		394		262
28.5		27111		434		245
29.5		27922		441		245
30.5		28683		481		291
31.5		29590		446		290
32.5		30379		491		334
33.5		31132		550		345
34.5		31928		586		336
35.5		32717		601		364
36.5		33362		589		388
37.5		34141		661		401
38.5		34945		654		404
39.5		35618		683		474
40.5		36367		741		475
41.5		37009		787		425
42.5		37626		862		486
43.5		38223		867		489
44.5		39001		878		497
45.5		39520		927		546
46.5		40199		944		588
47.5		40765		1065		567
48.5		41306		1056		597
49.5		41858		1156		638
50.5		42399		1167		655
51.5		43007		1168		687
52.5		43499		1262		695
53.5		44026		1269		722
54.5		44462		1331		754
55.5		44958		1390		781
56.5		45138		1518		823
57.5		45807		1430		841
58.5		46088		1509		828
59.5		46581		1554		812
60.5		46992		1609		862
61.5		47347		1634		884
62.5		47734		1715		927
63.5		48079		1780		907
64.5		48341		1790		962
65.5		48660		1878		938
66.5		48874		1905		1045
67.5		49277		1972		991
68.5		49481		1957		1117
69.5		49733		2005		1056
70.5		49987		2064		1087
71.5		50086		2134		1067
72.5		50384		2075		1102
73.5		50467		2165		1107
74.5		50681		2240		1182
75.5		50766		2228		1235
76.5		50958		2298		1175
77.5		51164		2263		1256
78.5		51047		2323		1255
79.5		51374		2336		1301
80.5		51413		2317		1272
81.5		51402		2368		1306
82.5		51604		2378		1309
83.5		51558		2383		1252
84.5		51386		2390		1335
85.5		51384		2324		1444
86.5		51151		2432		1443
87.5		50508		2371		1510
88.5		49598		2302		1392
89.5		47253		2188		1359
