Abs(theta)	Type0		Type1		Type23
0.5		492		5		4
1.5		1504		18		11
2.5		2506		22		20
3.5		3520		18		21
4.5		4512		49		25
5.5		5491		59		44
6.5		6491		69		47
7.5		7484		88		60
8.5		8517		87		65
9.5		9457		118		73
10.5		10437		112		63
11.5		11465		114		99
12.5		12437		135		109
13.5		13368		149		103
14.5		14323		187		137
15.5		15276		201		129
16.5		16203		195		156
17.5		17269		191		147
18.5		18194		211		145
19.5		19065		258		159
20.5		20038		251		162
21.5		20928		268		168
22.5		21892		275		181
23.5		22789		281		192
24.5		23642		316		225
25.5		24540		336		227
26.5		25411		365		216
27.5		26216		381		260
28.5		27143		438		239
29.5		27888		451		298
30.5		28692		507		312
31.5		29601		475		276
32.5		30266		541		317
33.5		31110		527		322
34.5		32004		574		317
35.5		32701		591		379
36.5		33442		632		365
37.5		34184		670		435
38.5		34934		660		399
39.5		35637		751		432
40.5		36372		729		405
41.5		37001		765		517
42.5		37758		791		471
43.5		38173		902		545
44.5		38825		925		594
45.5		39573		927		556
46.5		40308		952		547
47.5		40770		1097		577
48.5		41367		1057		601
49.5		41760		1207		637
50.5		42383		1171		631
51.5		43158		1206		674
52.5		43518		1228		678
53.5		44028		1305		733
54.5		44399		1309		759
55.5		44978		1375		749
56.5		45334		1343		783
57.5		45858		1432		838
58.5		46194		1538		863
59.5		46561		1578		860
60.5		47095		1576		902
61.5		47304		1651		923
62.5		47715		1740		927
63.5		47937		1784		922
64.5		48322		1805		908
65.5		48807		1873		1007
66.5		49023		1895		974
67.5		49251		1903		1029
68.5		49560		1934		1090
69.5		49676		2059		1113
70.5		50002		2081		1045
71.5		50243		2113		1143
72.5		50407		2146		1063
73.5		50585		2187		1103
74.5		50801		2247		1200
75.5		51008		2216		1228
76.5		51076		2331		1204
77.5		51200		2211		1241
78.5		51260		2265		1251
79.5		51304		2401		1296
80.5		51485		2464		1245
81.5		51653		2324		1326
82.5		51744		2384		1332
83.5		51474		2393		1360
84.5		51641		2557		1305
85.5		51399		2448		1442
86.5		51744		2425		1430
87.5		51494		2464		1449
88.5		51638		2490		1552
89.5		49803		2379		1511
