Abs(theta)	Type0		Type1		Type23
0.5		250		2		0
1.5		749		3		5
2.5		1250		13		9
3.5		1739		20		14
4.5		2212		24		15
5.5		2733		29		16
6.5		3199		28		28
7.5		3704		33		23
8.5		4196		44		27
9.5		4685		51		37
10.5		5187		49		47
11.5		5648		58		41
12.5		6123		68		49
13.5		6627		54		65
14.5		7075		73		51
15.5		7571		90		74
16.5		8060		78		68
17.5		8518		97		73
18.5		8987		99		63
19.5		9443		104		85
20.5		9823		141		89
21.5		10400		116		100
22.5		10804		143		119
23.5		11221		161		92
24.5		11707		165		103
25.5		12143		158		135
26.5		12531		169		128
27.5		12921		197		118
28.5		13348		194		121
29.5		13833		210		142
30.5		14199		212		168
31.5		14660		236		155
32.5		15023		231		162
33.5		15467		226		180
34.5		15781		275		191
35.5		16189		317		183
36.5		16564		292		194
37.5		16919		336		189
38.5		17241		323		204
39.5		17531		399		208
40.5		17943		365		240
41.5		18339		369		237
42.5		18597		423		251
43.5		19019		403		247
44.5		19289		435		278
45.5		19560		466		308
46.5		19863		492		282
47.5		20156		480		296
48.5		20464		499		310
49.5		20704		540		325
50.5		20977		566		329
51.5		21332		553		308
52.5		21558		581		350
53.5		21890		580		348
54.5		21980		636		381
55.5		22236		629		393
56.5		22360		677		404
57.5		22521		697		412
58.5		22881		711		388
59.5		23180		741		429
60.5		23245		742		452
61.5		23434		814		496
62.5		23619		827		447
63.5		23849		846		449
64.5		23864		825		502
65.5		23898		926		529
66.5		24232		928		479
67.5		24340		927		527
68.5		24527		931		509
69.5		24558		977		514
70.5		24656		934		559
71.5		24759		983		584
72.5		24840		1047		579
73.5		24948		1076		580
74.5		24952		1072		623
75.5		25101		1080		585
76.5		25272		1064		608
77.5		25327		1062		635
78.5		25279		1151		674
79.5		25345		1107		664
80.5		25489		1162		615
81.5		25402		1128		682
82.5		25426		1147		691
83.5		25499		1122		737
84.5		25500		1144		669
85.5		25807		1205		687
86.5		25795		1204		739
87.5		24986		1166		745
88.5		24983		1099		777
89.5		24903		1009		727
