Abs(theta)	Type0		Type1		Type23
0.5		247		4		2
1.5		718		13		3
2.5		1236		13		9
3.5		1739		18		12
4.5		2250		15		17
5.5		2726		24		24
6.5		3187		34		31
7.5		3739		35		32
8.5		4191		48		27
9.5		4711		48		30
10.5		5154		54		48
11.5		5684		43		47
12.5		6160		67		34
13.5		6616		88		56
14.5		7056		95		51
15.5		7605		65		71
16.5		8106		95		61
17.5		8514		95		75
18.5		9010		98		88
19.5		9468		113		79
20.5		9906		115		77
21.5		10404		124		80
22.5		10833		165		83
23.5		11231		171		100
24.5		11758		142		102
25.5		12127		154		107
26.5		12473		222		143
27.5		12953		203		116
28.5		13407		180		133
29.5		13823		194		147
30.5		14259		193		159
31.5		14605		237		154
32.5		15061		229		153
33.5		15391		291		184
34.5		15847		250		186
35.5		16134		257		179
36.5		16512		287		191
37.5		16860		303		215
38.5		17249		342		242
39.5		17684		302		219
40.5		17980		342		220
41.5		18291		380		257
42.5		18669		416		267
43.5		18968		392		259
44.5		19334		422		271
45.5		19608		450		256
46.5		19836		464		271
47.5		20108		502		330
48.5		20521		505		298
49.5		20762		512		327
50.5		21081		532		324
51.5		21279		569		352
52.5		21425		618		331
53.5		21829		582		348
54.5		22002		616		386
55.5		22291		660		374
56.5		22439		674		407
57.5		22668		695		429
58.5		22877		748		411
59.5		23068		774		429
60.5		23271		772		422
61.5		23458		755		447
62.5		23590		838		441
63.5		23763		857		482
64.5		23858		838		484
65.5		24235		854		497
66.5		24154		926		527
67.5		24407		897		524
68.5		24554		902		547
69.5		24616		950		566
70.5		24659		931		591
71.5		24800		1020		555
72.5		24820		984		557
73.5		24963		1074		654
74.5		25023		992		554
75.5		25063		1047		634
76.5		25246		1140		614
77.5		25298		1137		655
78.5		25265		1080		692
79.5		25353		1089		637
80.5		25413		1063		656
81.5		25362		1172		656
82.5		25608		1074		664
83.5		25477		1163		666
84.5		25579		1153		725
85.5		25379		1131		688
86.5		25492		1169		753
87.5		25455		1114		784
88.5		25411		1250		814
89.5		24618		1130		762
