Abs(theta)	Type0		Type1		Type23
0.5		181		2		3
1.5		537		5		6
2.5		864		4		7
3.5		1212		12		12
4.5		1583		20		14
5.5		1937		17		19
6.5		2321		24		14
7.5		2550		26		28
8.5		2914		32		28
9.5		3321		30		24
10.5		3747		46		23
11.5		4055		42		26
12.5		4305		41		33
13.5		4796		51		43
14.5		5136		55		40
15.5		5286		67		40
16.5		5802		70		38
17.5		5947		85		44
18.5		6451		71		61
19.5		6740		81		56
20.5		6949		83		62
21.5		7343		96		60
22.5		7594		107		61
23.5		7998		105		71
24.5		8256		118		82
25.5		8541		107		73
26.5		9065		133		94
27.5		9232		138		79
28.5		9485		154		69
29.5		9813		132		110
30.5		10212		172		94
31.5		10628		157		99
32.5		10762		170		131
33.5		10951		183		123
34.5		11185		214		118
35.5		11544		203		125
36.5		11804		198		132
37.5		12119		220		155
38.5		12319		206		135
39.5		12696		234		153
40.5		12678		248		148
41.5		12930		303		181
42.5		13265		299		162
43.5		13457		340		167
44.5		13744		315		161
45.5		13824		318		174
46.5		13999		356		205
47.5		14406		341		236
48.5		14427		398		210
49.5		14671		405		223
50.5		15081		377		205
51.5		15286		436		243
52.5		15312		434		234
53.5		15165		443		223
54.5		15699		464		257
55.5		15699		518		286
56.5		15768		511		257
57.5		16149		554		263
58.5		16075		523		275
59.5		16427		585		326
60.5		16452		579		292
61.5		16595		563		326
62.5		16812		536		323
63.5		16769		621		329
64.5		16797		640		333
65.5		17309		618		375
66.5		17365		660		349
67.5		17373		668		366
68.5		17590		691		361
69.5		17478		666		390
70.5		17572		733		389
71.5		17714		747		402
72.5		17736		740		426
73.5		18021		804		408
74.5		17931		745		435
75.5		17928		735		411
76.5		17907		779		430
77.5		17721		759		430
78.5		18048		822		432
79.5		18135		867		411
80.5		17975		803		461
81.5		18335		826		447
82.5		18229		852		498
83.5		18289		876		447
84.5		17995		840		500
85.5		18110		909		507
86.5		18279		790		479
87.5		17673		840		502
88.5		17555		829		508
89.5		16679		769		525
