Abs(theta)	Type0		Type1		Type23
0.5		501		2		1
1.5		1498		9		8
2.5		2504		27		18
3.5		3487		39		37
4.5		4504		44		26
5.5		5500		61		37
6.5		6485		58		46
7.5		7496		68		68
8.5		8443		99		63
9.5		9446		90		76
10.5		10448		122		73
11.5		11432		124		94
12.5		12383		159		101
13.5		13416		129		113
14.5		14357		165		113
15.5		15283		177		123
16.5		16251		199		135
17.5		17257		211		143
18.5		18143		216		138
19.5		19128		206		192
20.5		19990		262		195
21.5		20925		283		172
22.5		21798		294		199
23.5		22769		302		202
24.5		23575		319		233
25.5		24533		315		246
26.5		25439		360		237
27.5		26276		359		267
28.5		27055		426		254
29.5		27937		422		261
30.5		28843		435		313
31.5		29617		465		316
32.5		30381		516		331
33.5		31177		540		303
34.5		31912		553		357
35.5		32707		614		320
36.5		33389		666		371
37.5		34226		645		398
38.5		34901		693		389
39.5		35612		743		418
40.5		36299		746		458
41.5		36998		793		454
42.5		37684		852		504
43.5		38319		866		493
44.5		39025		927		546
45.5		39479		980		499
46.5		40155		1007		564
47.5		40761		1081		577
48.5		41312		1094		577
49.5		41941		1082		621
50.5		42363		1176		669
51.5		42977		1180		643
52.5		43451		1293		635
53.5		44014		1306		741
54.5		44465		1302		724
55.5		44895		1368		709
56.5		45258		1496		796
57.5		45950		1437		794
58.5		46136		1532		835
59.5		46622		1539		871
60.5		46897		1598		840
61.5		47276		1692		897
62.5		47769		1636		915
63.5		47925		1772		949
64.5		48471		1750		980
65.5		48519		1816		983
66.5		49043		1847		1022
67.5		49227		1992		943
68.5		49377		1998		1087
69.5		49679		2038		1129
70.5		49911		2011		1053
71.5		50067		2167		1108
72.5		50216		2170		1185
73.5		50546		2119		1158
74.5		50556		2261		1167
75.5		50851		2235		1186
76.5		50957		2260		1188
77.5		51118		2319		1198
78.5		51305		2329		1174
79.5		51174		2309		1297
80.5		51260		2373		1298
81.5		51382		2390		1254
82.5		51617		2351		1310
83.5		51462		2412		1359
84.5		51543		2371		1352
85.5		51095		2474		1397
86.5		51271		2395		1431
87.5		50639		2330		1456
88.5		49351		2396		1447
89.5		47030		2255		1404
