Abs(theta)	Type0		Type1		Type23
0.5		179		2		4
1.5		513		8		6
2.5		850		15		5
3.5		1107		17		9
4.5		1407		19		11
5.5		1823		17		11
6.5		2079		24		17
7.5		2464		19		19
8.5		2769		23		21
9.5		3072		35		19
10.5		3559		45		30
11.5		3758		49		35
12.5		3983		50		33
13.5		4485		50		40
14.5		4631		50		35
15.5		4995		63		41
16.5		5279		53		48
17.5		5668		74		35
18.5		5833		84		50
19.5		6160		76		54
20.5		6415		78		67
21.5		6776		98		53
22.5		7095		100		58
23.5		7422		111		64
24.5		7819		111		73
25.5		7963		130		70
26.5		8388		107		76
27.5		8581		114		84
28.5		8835		138		94
29.5		8953		169		82
30.5		9322		142		118
31.5		9699		163		94
32.5		9926		149		108
33.5		10197		161		109
34.5		10583		189		111
35.5		10557		176		113
36.5		10947		203		119
37.5		11092		226		132
38.5		11322		230		146
39.5		11707		230		140
40.5		11796		245		149
41.5		12045		259		143
42.5		12523		267		148
43.5		12565		279		171
44.5		12534		305		182
45.5		12954		282		171
46.5		13158		312		186
47.5		13406		314		209
48.5		13541		350		197
49.5		13663		367		214
50.5		13710		355		237
51.5		14098		401		206
52.5		13958		369		243
53.5		14244		407		240
54.5		14514		435		250
55.5		14814		461		260
56.5		14887		466		250
57.5		14918		477		241
58.5		15306		471		268
59.5		15149		511		283
60.5		15303		540		272
61.5		15427		524		285
62.5		15590		537		296
63.5		15731		518		320
64.5		15606		618		332
65.5		15719		584		318
66.5		15861		644		338
67.5		15930		649		319
68.5		16226		639		362
69.5		16289		720		347
70.5		16412		692		377
71.5		16049		696		359
72.5		16361		679		393
73.5		16370		696		416
74.5		16391		734		383
75.5		16362		707		384
76.5		16545		727		380
77.5		16726		736		426
78.5		16835		814		428
79.5		16594		791		400
80.5		16813		758		418
81.5		16645		770		439
82.5		16976		813		442
83.5		16906		744		465
84.5		16701		843		440
85.5		16946		809		464
86.5		16940		788		474
87.5		16905		840		462
88.5		16952		836		528
89.5		16277		773		479
