Abs(theta)	Type0		Type1		Type23
0.5		495		7		4
1.5		1517		13		19
2.5		2515		22		17
3.5		3503		38		19
4.5		4520		53		26
5.5		5534		73		46
6.5		6499		63		58
7.5		7491		82		70
8.5		8500		100		59
9.5		9519		110		67
10.5		10448		126		86
11.5		11405		141		87
12.5		12400		139		116
13.5		13381		136		109
14.5		14366		170		135
15.5		15302		164		125
16.5		16281		188		129
17.5		17163		233		130
18.5		18136		211		143
19.5		19066		240		176
20.5		20011		268		165
21.5		20899		258		177
22.5		21783		311		188
23.5		22718		306		181
24.5		23663		324		211
25.5		24572		343		237
26.5		25361		360		259
27.5		26263		402		241
28.5		27002		411		243
29.5		27995		398		298
30.5		28693		450		295
31.5		29525		472		311
32.5		30437		492		279
33.5		31288		511		302
34.5		31950		575		350
35.5		32706		567		356
36.5		33393		605		386
37.5		34273		674		384
38.5		34930		660		416
39.5		35637		688		483
40.5		36461		723		411
41.5		37114		744		457
42.5		37761		864		479
43.5		38298		879		489
44.5		39076		847		521
45.5		39533		999		523
46.5		40053		1045		530
47.5		40848		1033		548
48.5		41445		1090		587
49.5		41816		1113		621
50.5		42448		1140		651
51.5		43052		1135		634
52.5		43516		1269		681
53.5		44036		1280		731
54.5		44368		1408		742
55.5		45005		1407		744
56.5		45370		1459		809
57.5		45727		1510		799
58.5		46233		1512		840
59.5		46732		1479		835
60.5		46849		1667		862
61.5		47441		1708		862
62.5		47813		1693		911
63.5		48220		1815		908
64.5		48522		1745		930
65.5		48635		1921		1034
66.5		48916		1974		1013
67.5		49105		1958		1063
68.5		49565		1948		1044
69.5		49733		2057		1089
70.5		49862		2183		1049
71.5		50118		2141		1109
72.5		50424		2157		1125
73.5		50649		2136		1181
74.5		50783		2199		1253
75.5		50845		2242		1202
76.5		50838		2359		1276
77.5		51274		2295		1164
78.5		51287		2346		1245
79.5		51484		2335		1215
80.5		51318		2448		1337
81.5		51506		2407		1329
82.5		51479		2462		1318
83.5		51556		2414		1343
84.5		51543		2446		1361
85.5		51600		2424		1428
86.5		51703		2432		1455
87.5		51649		2524		1492
88.5		51570		2523		1530
89.5		49690		2426		1484
