Abs(theta)	Type0		Type1		Type23
0.5		253		3		0
1.5		749		3		5
2.5		1245		10		5
3.5		1727		28		13
4.5		2236		15		18
5.5		2733		26		23
6.5		3221		30		26
7.5		3702		40		41
8.5		4200		47		44
9.5		4689		51		42
10.5		5166		52		51
11.5		5665		56		42
12.5		6165		54		47
13.5		6651		60		49
14.5		7141		76		60
15.5		7567		93		71
16.5		8062		84		58
17.5		8493		101		75
18.5		8943		100		92
19.5		9453		124		72
20.5		9841		128		95
21.5		10365		127		96
22.5		10814		106		97
23.5		11183		155		113
24.5		11690		160		116
25.5		12145		158		121
26.5		12551		171		133
27.5		12995		208		136
28.5		13421		202		133
29.5		13749		218		125
30.5		14241		211		136
31.5		14591		203		154
32.5		15022		248		162
33.5		15407		240		161
34.5		15831		267		178
35.5		16212		294		158
36.5		16503		290		195
37.5		16894		326		187
38.5		17244		333		215
39.5		17588		340		230
40.5		17978		332		239
41.5		18252		385		240
42.5		18557		419		287
43.5		18962		420		247
44.5		19342		420		267
45.5		19514		441		294
46.5		19863		477		285
47.5		20192		496		298
48.5		20448		484		298
49.5		20710		548		334
50.5		20979		599		297
51.5		21248		600		314
52.5		21571		560		356
53.5		21716		627		384
54.5		22071		609		377
55.5		22166		651		392
56.5		22482		710		385
57.5		22663		685		446
58.5		22895		710		448
59.5		23016		780		422
60.5		23168		750		458
61.5		23348		823		451
62.5		23570		819		500
63.5		23784		866		523
64.5		23943		842		503
65.5		24074		898		503
66.5		24032		1005		562
67.5		24352		900		500
68.5		24404		961		544
69.5		24566		990		578
70.5		24575		1039		545
71.5		24880		937		544
72.5		24900		1019		572
73.5		24910		1041		573
74.5		25128		1038		613
75.5		25103		1058		624
76.5		25140		1127		642
77.5		25217		1103		604
78.5		25256		1176		642
79.5		25348		1153		678
80.5		25421		1096		677
81.5		25363		1112		689
82.5		25462		1163		652
83.5		25514		1177		747
84.5		25794		1151		707
85.5		25641		1205		686
86.5		25697		1136		744
87.5		24991		1154		753
88.5		24898		1114		710
89.5		24815		1134		671
