Abs(theta)	Type0		Type1		Type23
0.5		236		3		2
1.5		745		4		6
2.5		1229		10		11
3.5		1714		15		12
4.5		2205		18		16
5.5		2705		15		18
6.5		3185		32		25
7.5		3677		42		18
8.5		4143		41		34
9.5		4683		43		36
10.5		5136		49		41
11.5		5592		50		42
12.5		6102		67		50
13.5		6577		74		45
14.5		7034		78		56
15.5		7493		84		55
16.5		7970		92		70
17.5		8381		101		79
18.5		8900		105		71
19.5		9430		99		82
20.5		9814		133		83
21.5		10272		131		97
22.5		10675		132		77
23.5		11157		153		108
24.5		11491		159		98
25.5		12020		140		118
26.5		12320		164		120
27.5		12855		191		114
28.5		13270		185		125
29.5		13690		194		137
30.5		14102		220		145
31.5		14454		232		157
32.5		14872		220		151
33.5		15267		221		179
34.5		15640		288		182
35.5		15973		286		179
36.5		16340		308		213
37.5		16665		307		184
38.5		17111		304		214
39.5		17446		341		204
40.5		17758		392		214
41.5		18081		347		233
42.5		18475		385		255
43.5		18763		418		244
44.5		19153		393		289
45.5		19381		465		272
46.5		19600		455		290
47.5		19961		486		289
48.5		20157		505		314
49.5		20511		494		338
50.5		20818		523		306
51.5		21026		521		343
52.5		21259		589		355
53.5		21542		609		330
54.5		21744		630		382
55.5		21982		658		391
56.5		22238		644		369
57.5		22324		705		383
58.5		22614		734		464
59.5		22798		774		435
60.5		22941		734		436
61.5		23169		801		480
62.5		23348		797		468
63.5		23452		794		530
64.5		23661		859		461
65.5		23834		884		492
66.5		23859		906		514
67.5		24067		863		534
68.5		24217		917		523
69.5		24359		926		504
70.5		24369		1006		535
71.5		24473		1024		600
72.5		24605		1031		544
73.5		24704		1031		582
74.5		24758		1025		566
75.5		24862		1033		637
76.5		25004		1028		628
77.5		24998		1143		660
78.5		25080		1056		646
79.5		25163		1070		660
80.5		25274		1081		679
81.5		25219		1080		676
82.5		25327		1077		710
83.5		25222		1146		695
84.5		25360		1147		652
85.5		25278		1180		697
86.5		25314		1172		649
87.5		24678		1138		699
88.5		24775		1089		760
89.5		24723		1163		677
