Abs(theta)	Type0		Type1		Type23
0.5		502		3		0
1.5		1478		11		14
2.5		2467		25		15
3.5		3478		29		22
4.5		4451		48		27
5.5		5409		52		31
6.5		6386		92		50
7.5		7440		87		47
8.5		8419		77		52
9.5		9375		107		80
10.5		10347		118		75
11.5		11247		115		79
12.5		12260		136		92
13.5		13158		189		105
14.5		14120		163		122
15.5		15205		155		122
16.5		15993		189		131
17.5		17004		203		141
18.5		17893		231		169
19.5		18856		200		161
20.5		19764		226		181
21.5		20706		265		193
22.5		21582		284		200
23.5		22451		311		191
24.5		23390		312		204
25.5		24156		325		235
26.5		25106		356		240
27.5		25801		392		266
28.5		26748		388		277
29.5		27570		458		277
30.5		28369		467		265
31.5		29249		460		289
32.5		30035		490		278
33.5		30787		554		343
34.5		31473		573		326
35.5		32201		576		387
36.5		32942		663		405
37.5		33790		649		392
38.5		34487		713		405
39.5		35196		686		457
40.5		35868		785		426
41.5		36539		830		432
42.5		37273		805		504
43.5		37836		833		503
44.5		38447		903		540
45.5		39138		956		516
46.5		39724		973		553
47.5		40228		1010		563
48.5		40769		1097		555
49.5		41360		1089		602
50.5		41845		1128		670
51.5		42530		1178		650
52.5		42864		1233		653
53.5		43389		1251		686
54.5		43896		1327		757
55.5		44360		1415		751
56.5		44898		1346		765
57.5		45311		1415		771
58.5		45541		1557		800
59.5		46039		1500		851
60.5		46499		1576		841
61.5		46794		1643		841
62.5		47124		1677		927
63.5		47573		1677		887
64.5		47680		1842		901
65.5		47931		1859		1004
66.5		48317		1916		1006
67.5		48448		1959		988
68.5		48859		1975		1080
69.5		49070		1965		1092
70.5		49360		1991		1111
71.5		49536		2055		1089
72.5		49761		2086		1132
73.5		49963		2134		1154
74.5		50118		2087		1194
75.5		50368		2247		1153
76.5		50432		2219		1227
77.5		50637		2271		1093
78.5		50607		2285		1207
79.5		50718		2276		1282
80.5		50791		2341		1293
81.5		51035		2289		1349
82.5		50696		2388		1341
83.5		51147		2333		1364
84.5		50949		2371		1319
85.5		50918		2379		1404
86.5		51297		2347		1415
87.5		50872		2463		1439
88.5		50540		2459		1495
89.5		49014		2306		1460
