Abs(theta)	Type0		Type1		Type23
0.5		254		0		1
1.5		733		5		3
2.5		1228		12		12
3.5		1746		18		10
4.5		2234		23		19
5.5		2752		25		17
6.5		3238		23		23
7.5		3682		40		39
8.5		4229		24		30
9.5		4690		57		44
10.5		5204		55		32
11.5		5642		58		40
12.5		6153		65		39
13.5		6643		66		70
14.5		7130		78		47
15.5		7583		86		47
16.5		8041		90		66
17.5		8515		100		63
18.5		8954		110		85
19.5		9450		102		84
20.5		9943		109		90
21.5		10413		110		89
22.5		10806		154		95
23.5		11259		123		116
24.5		11692		142		104
25.5		12093		195		131
26.5		12521		195		122
27.5		12919		186		116
28.5		13510		191		117
29.5		13856		189		147
30.5		14227		218		152
31.5		14621		235		164
32.5		14954		233		164
33.5		15461		231		172
34.5		15730		303		167
35.5		16199		277		188
36.5		16604		297		181
37.5		16936		310		195
38.5		17221		324		226
39.5		17633		349		216
40.5		17941		361		216
41.5		18280		414		248
42.5		18582		378		255
43.5		18997		427		238
44.5		19278		410		267
45.5		19603		439		304
46.5		19909		476		291
47.5		20182		494		331
48.5		20436		547		277
49.5		20666		534		362
50.5		20978		546		340
51.5		21242		590		314
52.5		21566		582		323
53.5		21730		603		392
54.5		22021		642		380
55.5		22277		686		366
56.5		22438		718		434
57.5		22708		679		412
58.5		22868		696		439
59.5		23026		714		430
60.5		23258		756		464
61.5		23529		797		443
62.5		23657		851		476
63.5		23833		787		469
64.5		23972		853		513
65.5		24084		909		538
66.5		24140		925		519
67.5		24345		984		540
68.5		24495		943		561
69.5		24489		948		555
70.5		24755		973		543
71.5		24743		994		583
72.5		24939		993		612
73.5		25039		1018		660
74.5		25135		1090		606
75.5		25177		1103		630
76.5		25319		1048		655
77.5		25336		1079		635
78.5		25367		1093		628
79.5		25353		1145		646
80.5		25411		1142		649
81.5		25437		1140		722
82.5		25464		1138		703
83.5		25448		1189		738
84.5		25411		1102		722
85.5		25559		1162		723
86.5		25552		1282		742
87.5		25450		1151		809
88.5		25422		1207		747
89.5		24488		1129		764
