Abs(theta)	Type0		Type1		Type23
0.5		187		1		1
1.5		519		6		2
2.5		883		12		7
3.5		1231		11		11
4.5		1577		13		18
5.5		1902		19		20
6.5		2360		23		20
7.5		2683		22		18
8.5		2997		23		28
9.5		3288		45		29
10.5		3684		29		22
11.5		4101		45		34
12.5		4372		41		42
13.5		4708		54		38
14.5		5130		52		41
15.5		5418		70		45
16.5		5728		63		54
17.5		6072		64		49
18.5		6488		76		63
19.5		6864		76		59
20.5		7099		88		61
21.5		7297		75		48
22.5		7509		91		66
23.5		8027		107		79
24.5		8399		106		88
25.5		8613		109		88
26.5		8966		133		100
27.5		9341		154		105
28.5		9605		135		86
29.5		9740		147		114
30.5		10180		178		105
31.5		10429		180		120
32.5		10518		168		95
33.5		10930		181		117
34.5		11214		215		112
35.5		11389		196		129
36.5		11772		201		111
37.5		12255		209		125
38.5		12315		223		142
39.5		12671		259		161
40.5		12757		270		160
41.5		12824		264		174
42.5		13206		268		180
43.5		13584		276		214
44.5		13635		338		176
45.5		13717		344		192
46.5		14274		359		180
47.5		14483		375		197
48.5		14599		403		190
49.5		14630		357		228
50.5		14806		401		223
51.5		14837		403		240
52.5		15252		445		243
53.5		15613		451		246
54.5		15639		452		292
55.5		15746		488		256
56.5		16249		492		293
57.5		16170		507		266
58.5		16145		553		274
59.5		16332		593		309
60.5		16745		580		314
61.5		16775		576		342
62.5		16719		552		331
63.5		16582		639		312
64.5		16674		646		315
65.5		17033		628		350
66.5		17227		697		330
67.5		17383		695		337
68.5		17314		679		377
69.5		17503		699		379
70.5		17579		711		368
71.5		17648		758		353
72.5		17788		821		427
73.5		17856		772		372
74.5		17640		809		394
75.5		17718		809		391
76.5		17907		772		407
77.5		17981		749		428
78.5		18066		796		464
79.5		18042		837		443
80.5		18100		874		418
81.5		18167		842		476
82.5		18171		878		477
83.5		18251		854		440
84.5		18138		855		516
85.5		18247		876		501
86.5		18262		865		494
87.5		17757		855		493
88.5		17772		828		496
89.5		17587		784		506
