Abs(theta)	Type0		Type1		Type23
0.5		249		2		1
1.5		728		4		6
2.5		1244		13		13
3.5		1742		15		18
4.5		2240		24		18
5.5		2708		23		31
6.5		3223		32		25
7.5		3662		47		34
8.5		4198		37		26
9.5		4724		48		40
10.5		5180		48		31
11.5		5631		55		43
12.5		6103		78		43
13.5		6611		78		51
14.5		7080		66		64
15.5		7543		115		60
16.5		8047		82		66
17.5		8570		80		74
18.5		8984		94		84
19.5		9375		124		80
20.5		9953		118		88
21.5		10357		125		72
22.5		10774		125		96
23.5		11217		135		105
24.5		11705		156		115
25.5		12166		164		100
26.5		12500		169		128
27.5		12996		183		124
28.5		13340		216		148
29.5		13811		196		129
30.5		14198		187		143
31.5		14627		254		151
32.5		15008		252		166
33.5		15424		263		165
34.5		15758		269		186
35.5		16169		297		185
36.5		16505		293		193
37.5		16887		340		187
38.5		17326		319		204
39.5		17605		363		229
40.5		17984		372		252
41.5		18234		389		254
42.5		18640		380		255
43.5		18956		425		258
44.5		19256		444		267
45.5		19644		416		323
46.5		19995		457		274
47.5		20118		503		305
48.5		20499		485		311
49.5		20673		480		322
50.5		20989		561		302
51.5		21252		572		357
52.5		21561		527		374
53.5		21741		634		388
54.5		21923		621		383
55.5		22222		677		394
56.5		22329		678		387
57.5		22626		696		397
58.5		22986		702		445
59.5		23044		772		466
60.5		23213		783		469
61.5		23426		795		448
62.5		23642		795		447
63.5		23689		852		517
64.5		23851		886		479
65.5		23957		895		545
66.5		24122		923		519
67.5		24502		846		489
68.5		24399		954		535
69.5		24675		952		525
70.5		24631		990		595
71.5		24771		990		582
72.5		24887		1061		592
73.5		24806		1074		608
74.5		25040		1071		610
75.5		25079		1077		628
76.5		25166		1125		613
77.5		25312		1028		648
78.5		25226		1092		697
79.5		25390		1122		672
80.5		25343		1157		680
81.5		25450		1165		678
82.5		25562		1088		676
83.5		25556		1130		737
84.5		25519		1132		702
85.5		25492		1202		741
86.5		25446		1209		775
87.5		24996		1129		753
88.5		24913		1177		760
89.5		24968		1156		805
