Abs(theta)	Type0		Type1		Type23
0.5		498		6		4
1.5		1523		11		5
2.5		2487		19		21
3.5		3516		43		31
4.5		4510		45		33
5.5		5510		45		50
6.5		6476		79		58
7.5		7500		74		46
8.5		8474		87		63
9.5		9483		96		74
10.5		10493		110		84
11.5		11459		129		88
12.5		12410		161		83
13.5		13395		160		98
14.5		14342		144		112
15.5		15326		166		148
16.5		16280		178		123
17.5		17172		198		130
18.5		18104		197		171
19.5		19061		253		164
20.5		20002		243		184
21.5		20959		277		196
22.5		21782		300		181
23.5		22790		291		205
24.5		23655		306		230
25.5		24545		367		216
26.5		25354		357		281
27.5		26195		400		246
28.5		27040		433		247
29.5		27879		427		285
30.5		28765		440		297
31.5		29591		469		337
32.5		30431		503		283
33.5		31064		562		332
34.5		31939		551		382
35.5		32637		603		372
36.5		33548		573		346
37.5		34205		675		375
38.5		34953		694		405
39.5		35460		746		432
40.5		36309		739		471
41.5		36962		783		470
42.5		37686		814		502
43.5		38343		846		516
44.5		39030		936		516
45.5		39598		894		575
46.5		40161		987		558
47.5		40827		988		589
48.5		41354		1112		600
49.5		41949		1104		636
50.5		42512		1137		637
51.5		43051		1198		651
52.5		43516		1207		636
53.5		44075		1301		719
54.5		44386		1276		744
55.5		44875		1429		732
56.5		45303		1509		750
57.5		45831		1455		754
58.5		46153		1536		827
59.5		46725		1552		855
60.5		47118		1630		838
61.5		47341		1655		870
62.5		47733		1659		869
63.5		47995		1798		938
64.5		48492		1772		956
65.5		48713		1890		954
66.5		48948		1900		1037
67.5		49202		1959		1011
68.5		49490		1985		1065
69.5		49758		1991		1099
70.5		49890		2055		1056
71.5		50066		2188		1129
72.5		50431		2170		1112
73.5		50562		2175		1131
74.5		50686		2306		1154
75.5		50843		2312		1198
76.5		51093		2214		1280
77.5		51000		2307		1223
78.5		51199		2235		1264
79.5		51364		2272		1292
80.5		51339		2452		1344
81.5		51573		2382		1349
82.5		51677		2384		1291
83.5		51419		2377		1363
84.5		51885		2465		1352
85.5		51720		2514		1413
86.5		51347		2420		1454
87.5		51678		2526		1499
88.5		51363		2493		1481
89.5		49796		2309		1360
