Abs(theta)	Type0		Type1		Type23
0.5		252		2		1
1.5		740		4		7
2.5		1248		11		12
3.5		1738		21		18
4.5		2232		27		13
5.5		2737		30		21
6.5		3226		28		23
7.5		3716		38		35
8.5		4194		32		33
9.5		4710		46		43
10.5		5167		57		29
11.5		5641		52		44
12.5		6138		70		46
13.5		6633		77		53
14.5		7107		76		52
15.5		7624		81		57
16.5		8030		94		63
17.5		8488		99		85
18.5		9029		116		81
19.5		9466		107		80
20.5		9884		132		90
21.5		10375		113		76
22.5		10772		130		95
23.5		11268		129		118
24.5		11639		153		116
25.5		12154		156		121
26.5		12549		151		118
27.5		13007		170		117
28.5		13370		187		135
29.5		13802		184		157
30.5		14128		238		167
31.5		14607		246		144
32.5		15031		219		180
33.5		15422		271		171
34.5		15721		296		195
35.5		16217		261		188
36.5		16537		313		202
37.5		16861		313		208
38.5		17238		347		212
39.5		17696		321		215
40.5		17983		352		225
41.5		18287		339		276
42.5		18599		412		269
43.5		18961		421		245
44.5		19256		401		289
45.5		19576		434		277
46.5		19881		444		288
47.5		20160		462		320
48.5		20439		504		313
49.5		20720		529		352
50.5		20966		546		318
51.5		21190		619		360
52.5		21476		580		352
53.5		21688		610		358
54.5		22000		667		358
55.5		22195		645		411
56.5		22429		693		395
57.5		22578		711		423
58.5		22814		773		413
59.5		22972		778		436
60.5		23210		765		446
61.5		23324		845		465
62.5		23617		802		507
63.5		23790		875		458
64.5		23944		876		517
65.5		23973		879		521
66.5		24161		943		492
67.5		24379		916		564
68.5		24433		956		510
69.5		24510		958		554
70.5		24673		974		559
71.5		24887		943		566
72.5		24961		975		580
73.5		24965		1022		615
74.5		24991		1014		653
75.5		25111		1056		667
76.5		25173		1081		669
77.5		25219		1099		639
78.5		25301		1102		629
79.5		25292		1125		673
80.5		25387		1148		667
81.5		25306		1154		701
82.5		25398		1155		719
83.5		25501		1200		729
84.5		25564		1154		721
85.5		25625		1183		723
86.5		25628		1162		734
87.5		24855		1116		757
88.5		25016		1149		712
89.5		24662		1207		775
