Abs(theta)	Type0		Type1		Type23
0.5		247		3		0
1.5		737		9		9
2.5		1251		16		8
3.5		1751		18		9
4.5		2215		25		25
5.5		2745		25		22
6.5		3238		31		23
7.5		3734		31		25
8.5		4202		52		35
9.5		4684		46		42
10.5		5173		53		46
11.5		5679		59		40
12.5		6131		78		53
13.5		6683		73		49
14.5		7124		79		60
15.5		7613		90		69
16.5		8023		74		85
17.5		8532		95		74
18.5		8984		109		69
19.5		9389		128		72
20.5		9873		117		115
21.5		10413		108		97
22.5		10766		137		91
23.5		11233		146		108
24.5		11700		143		109
25.5		12132		183		128
26.5		12504		157		148
27.5		12981		183		140
28.5		13410		197		142
29.5		13781		223		147
30.5		14160		236		163
31.5		14676		217		164
32.5		15028		242		171
33.5		15356		283		195
34.5		15838		262		176
35.5		16190		290		164
36.5		16524		295		195
37.5		16953		330		234
38.5		17348		311		224
39.5		17636		325		207
40.5		18011		352		253
41.5		18266		379		218
42.5		18576		390		271
43.5		19022		387		265
44.5		19195		461		294
45.5		19516		424		299
46.5		19839		481		306
47.5		20197		463		296
48.5		20459		525		294
49.5		20656		496		343
50.5		21118		524		339
51.5		21227		558		353
52.5		21573		566		373
53.5		21732		631		391
54.5		21978		677		377
55.5		22154		660		366
56.5		22400		703		365
57.5		22525		750		442
58.5		22857		719		428
59.5		23041		746		466
60.5		23270		767		448
61.5		23414		794		457
62.5		23609		755		481
63.5		23713		843		441
64.5		23963		836		494
65.5		24069		875		516
66.5		24205		907		536
67.5		24229		933		545
68.5		24427		922		536
69.5		24546		984		525
70.5		24676		993		576
71.5		24780		1003		586
72.5		24824		1042		616
73.5		24954		988		578
74.5		25054		1043		592
75.5		25098		1098		570
76.5		25183		1060		648
77.5		25180		1037		657
78.5		25418		1040		623
79.5		25448		1062		651
80.5		25470		1101		608
81.5		25376		1148		665
82.5		25441		1080		695
83.5		25561		1115		709
84.5		25439		1199		709
85.5		25600		1203		749
86.5		25516		1124		719
87.5		25076		1183		712
88.5		24935		1139		727
89.5		24881		1159		706
