Abs(theta)	Type0		Type1		Type23
0.5		249		0		3
1.5		747		8		10
2.5		1252		13		7
3.5		1731		17		11
4.5		2248		25		20
5.5		2726		23		29
6.5		3220		31		18
7.5		3736		26		31
8.5		4224		38		32
9.5		4701		62		31
10.5		5159		48		39
11.5		5661		54		47
12.5		6135		63		59
13.5		6645		63		47
14.5		7123		71		59
15.5		7569		85		70
16.5		8053		96		62
17.5		8524		81		77
18.5		9012		103		70
19.5		9435		112		82
20.5		9925		126		90
21.5		10376		117		86
22.5		10829		127		101
23.5		11236		134		112
24.5		11598		175		112
25.5		12127		150		127
26.5		12550		184		133
27.5		12941		168		126
28.5		13400		202		140
29.5		13836		206		146
30.5		14232		198		155
31.5		14644		230		163
32.5		15027		237		195
33.5		15422		238		173
34.5		15771		264		215
35.5		16091		305		193
36.5		16608		295		193
37.5		16917		317		177
38.5		17279		350		211
39.5		17596		326		194
40.5		17922		371		222
41.5		18259		412		236
42.5		18651		406		254
43.5		19026		409		261
44.5		19405		419		249
45.5		19535		454		272
46.5		19870		471		288
47.5		20162		484		289
48.5		20476		516		322
49.5		20788		503		314
50.5		21142		529		325
51.5		21284		549		353
52.5		21546		561		354
53.5		21775		641		340
54.5		22069		597		356
55.5		22243		619		378
56.5		22410		648		414
57.5		22663		702		434
58.5		22849		711		444
59.5		23047		742		419
60.5		23261		775		423
61.5		23561		762		439
62.5		23590		832		524
63.5		23665		852		508
64.5		23875		878		470
65.5		24086		844		519
66.5		24142		917		548
67.5		24287		942		522
68.5		24445		976		550
69.5		24578		988		537
70.5		24719		972		560
71.5		24867		1014		502
72.5		24825		1039		592
73.5		24963		1061		611
74.5		25094		1014		640
75.5		25118		1080		628
76.5		25222		1083		650
77.5		25194		1150		651
78.5		25364		1090		635
79.5		25401		1107		658
80.5		25368		1186		650
81.5		25394		1131		685
82.5		25587		1087		667
83.5		25590		1181		681
84.5		25559		1134		661
85.5		25484		1223		699
86.5		25487		1147		754
87.5		25288		1170		805
88.5		25183		1242		821
89.5		24671		1120		721
