Abs(theta)	Type0		Type1		Type23
0.5		515		5		5
1.5		1497		22		12
2.5		2576		29		21
3.5		3424		36		35
4.5		4540		42		30
5.5		5517		62		29
6.5		6455		84		47
7.5		7558		77		58
8.5		8506		102		61
9.5		9434		104		70
10.5		10493		125		88
11.5		11714		140		108
12.5		12463		129		89
13.5		13593		151		109
14.5		14221		172		129
15.5		15233		192		126
16.5		16510		176		118
17.5		17349		194		138
18.5		18500		215		153
19.5		19325		241		152
20.5		20085		288		140
21.5		20929		288		195
22.5		21920		286		173
23.5		22728		314		193
24.5		23954		336		182
25.5		24717		354		244
26.5		25348		348		235
27.5		26561		410		263
28.5		26944		383		254
29.5		28310		448		277
30.5		28808		428		311
31.5		29605		480		281
32.5		30276		498		310
33.5		31124		583		339
34.5		31918		572		322
35.5		32838		610		338
36.5		33408		669		370
37.5		34511		603		389
38.5		35055		679		408
39.5		35640		683		351
40.5		36180		714		427
41.5		37161		736		475
42.5		38047		788		480
43.5		38270		824		491
44.5		39214		887		495
45.5		39896		895		568
46.5		40096		1029		590
47.5		41050		972		621
48.5		41595		1071		609
49.5		41937		1110		645
50.5		42802		1176		670
51.5		43024		1170		681
52.5		43429		1215		708
53.5		43738		1260		663
54.5		44981		1407		695
55.5		44948		1428		743
56.5		45892		1371		777
57.5		45918		1493		784
58.5		46385		1489		834
59.5		46907		1599		846
60.5		47400		1643		852
61.5		47460		1670		889
62.5		47776		1715		913
63.5		48336		1792		918
64.5		49073		1746		946
65.5		49266		1840		918
66.5		49383		1862		977
67.5		49534		1933		1077
68.5		50011		2138		1100
69.5		49926		2035		1089
70.5		49997		2044		1106
71.5		50224		2042		1103
72.5		50507		2213		1199
73.5		50589		2123		1172
74.5		51003		2210		1176
75.5		50626		2264		1211
76.5		51460		2285		1225
77.5		51293		2291		1167
78.5		51884		2196		1255
79.5		51549		2335		1258
80.5		51628		2359		1292
81.5		51800		2349		1297
82.5		51840		2449		1253
83.5		52148		2435		1352
84.5		52008		2487		1354
85.5		52166		2468		1398
86.5		52240		2448		1452
87.5		50677		2392		1456
88.5		50874		2442		1399
89.5		50520		2476		1459
