Abs(theta)	Type0		Type1		Type23
0.5		247		1		3
1.5		737		5		5
2.5		1242		8		7
3.5		1749		6		9
4.5		2239		25		13
5.5		2714		29		24
6.5		3226		29		29
7.5		3719		41		23
8.5		4218		45		32
9.5		4674		66		39
10.5		5159		55		38
11.5		5667		52		48
12.5		6162		66		56
13.5		6608		73		56
14.5		7092		82		67
15.5		7549		93		68
16.5		8021		85		78
17.5		8574		91		73
18.5		9016		95		71
19.5		9438		139		80
20.5		9906		115		81
21.5		10347		145		87
22.5		10817		138		100
23.5		11274		151		95
24.5		11690		158		104
25.5		12144		162		120
26.5		12547		174		118
27.5		12972		194		132
28.5		13455		199		133
29.5		13786		214		142
30.5		14176		250		155
31.5		14686		229		147
32.5		15017		253		177
33.5		15373		255		171
34.5		15828		291		163
35.5		16123		297		195
36.5		16552		266		213
37.5		16931		346		218
38.5		17297		291		218
39.5		17642		353		200
40.5		18001		342		196
41.5		18300		362		255
42.5		18716		380		235
43.5		18915		424		265
44.5		19212		431		310
45.5		19583		446		280
46.5		19997		440		288
47.5		20170		510		276
48.5		20467		490		304
49.5		20674		577		344
50.5		20983		532		326
51.5		21329		577		366
52.5		21511		615		379
53.5		21710		639		388
54.5		22032		623		381
55.5		22159		671		410
56.5		22449		623		425
57.5		22654		678		421
58.5		22814		714		470
59.5		23008		721		462
60.5		23340		724		439
61.5		23435		740		461
62.5		23519		828		505
63.5		23725		845		473
64.5		23953		858		481
65.5		24137		870		515
66.5		24284		874		524
67.5		24415		922		526
68.5		24476		949		564
69.5		24546		997		556
70.5		24670		1016		549
71.5		24868		1033		566
72.5		24953		1030		594
73.5		24985		1054		580
74.5		25149		1077		597
75.5		25249		1077		634
76.5		25225		1121		675
77.5		25339		1078		634
78.5		25363		1047		660
79.5		25359		1103		697
80.5		25393		1201		656
81.5		25482		1102		708
82.5		25684		1139		683
83.5		25490		1114		675
84.5		25538		1220		680
85.5		25302		1176		758
86.5		25661		1178		719
87.5		25459		1212		742
88.5		25469		1188		859
89.5		24696		1109		782
