Abs(theta)	Type0		Type1		Type23
0.5		148		0		1
1.5		483		4		2
2.5		796		9		5
3.5		1158		14		4
4.5		1420		15		7
5.5		1821		27		13
6.5		2117		25		19
7.5		2390		27		17
8.5		2832		31		16
9.5		3128		33		31
10.5		3481		29		18
11.5		3828		51		31
12.5		4009		55		24
13.5		4385		50		35
14.5		4636		65		39
15.5		5032		59		33
16.5		5322		53		44
17.5		5602		66		56
18.5		5739		70		60
19.5		6201		78		71
20.5		6479		96		44
21.5		6806		84		63
22.5		7279		103		61
23.5		7259		103		70
24.5		7762		103		74
25.5		7987		114		63
26.5		8286		123		72
27.5		8431		117		77
28.5		8793		134		80
29.5		9084		141		92
30.5		9446		134		103
31.5		9708		149		99
32.5		9899		139		89
33.5		10140		174		113
34.5		10440		167		120
35.5		10698		202		130
36.5		10860		221		129
37.5		10983		210		135
38.5		11227		215		122
39.5		11613		251		140
40.5		11897		227		136
41.5		12146		255		142
42.5		12448		288		154
43.5		12638		260		142
44.5		12658		315		157
45.5		12758		332		174
46.5		13227		346		208
47.5		13222		358		179
48.5		13511		356		187
49.5		13623		368		194
50.5		13732		395		204
51.5		14049		371		236
52.5		14066		358		219
53.5		14344		414		233
54.5		14426		428		248
55.5		14586		429		240
56.5		14758		466		245
57.5		14998		455		277
58.5		15168		504		269
59.5		15169		513		291
60.5		15155		508		277
61.5		15303		602		296
62.5		15455		562		285
63.5		15695		542		298
64.5		15827		638		305
65.5		15874		635		311
66.5		15891		662		326
67.5		16370		651		362
68.5		16254		678		316
69.5		15917		668		319
70.5		16287		673		350
71.5		16106		704		370
72.5		16574		671		367
73.5		16598		696		382
74.5		16696		732		387
75.5		16492		741		390
76.5		16764		762		376
77.5		16547		776		428
78.5		16752		785		441
79.5		16788		727		436
80.5		16759		771		432
81.5		16763		807		442
82.5		16854		765		410
83.5		16850		789		406
84.5		16720		793		459
85.5		16881		830		474
86.5		17046		775		488
87.5		16893		812		507
88.5		17144		776		491
89.5		16143		804		496
