Abs(theta)	Type0		Type1		Type23
0.5		498		5		3
1.5		1493		15		14
2.5		2519		22		12
3.5		3502		41		28
4.5		4507		51		29
5.5		5497		57		45
6.5		6505		75		49
7.5		7468		76		60
8.5		8485		87		55
9.5		9494		103		83
10.5		10445		125		78
11.5		11431		140		102
12.5		12467		133		98
13.5		13361		148		119
14.5		14317		167		134
15.5		15310		164		129
16.5		16310		192		136
17.5		17147		227		145
18.5		18148		221		150
19.5		19099		248		155
20.5		19948		248		167
21.5		20880		259		175
22.5		21737		319		203
23.5		22765		322		178
24.5		23536		359		243
25.5		24501		341		192
26.5		25396		345		251
27.5		26176		399		265
28.5		27107		387		268
29.5		27912		442		284
30.5		28774		461		312
31.5		29494		468		312
32.5		30302		495		349
33.5		31129		577		308
34.5		31937		499		318
35.5		32596		562		366
36.5		33377		645		363
37.5		34196		629		349
38.5		34897		656		418
39.5		35638		696		393
40.5		36311		744		469
41.5		37064		771		496
42.5		37739		814		501
43.5		38303		906		505
44.5		39078		889		516
45.5		39691		914		582
46.5		40248		971		536
47.5		40823		1035		590
48.5		41315		1074		614
49.5		41894		1087		605
50.5		42544		1146		629
51.5		42921		1178		696
52.5		43479		1220		665
53.5		44050		1282		733
54.5		44475		1350		714
55.5		44914		1364		755
56.5		45494		1398		788
57.5		45901		1397		743
58.5		46308		1481		797
59.5		46667		1535		830
60.5		46877		1657		912
61.5		47381		1670		867
62.5		47670		1716		906
63.5		47899		1743		957
64.5		48339		1772		934
65.5		48600		1830		954
66.5		48979		1822		1024
67.5		49289		1878		1030
68.5		49358		1985		1106
69.5		49649		2035		1055
70.5		49964		2045		1062
71.5		50152		2064		1091
72.5		50328		2094		1095
73.5		50717		2092		1147
74.5		50645		2230		1223
75.5		50799		2244		1235
76.5		50878		2265		1200
77.5		51123		2306		1237
78.5		51300		2279		1187
79.5		51174		2409		1236
80.5		51408		2366		1215
81.5		51530		2464		1305
82.5		51460		2405		1311
83.5		51729		2344		1321
84.5		51690		2462		1321
85.5		51842		2457		1422
86.5		51622		2449		1383
87.5		50417		2360		1438
88.5		50410		2436		1392
89.5		50455		2389		1421
