Abs(theta)	Type0		Type1		Type23
0.5		505		7		3
1.5		1496		16		15
2.5		2475		29		17
3.5		3447		46		32
4.5		4487		54		28
5.5		5474		45		45
6.5		6481		62		41
7.5		7473		71		52
8.5		8418		78		58
9.5		9381		118		59
10.5		10406		125		88
11.5		11306		116		90
12.5		12335		138		108
13.5		13296		125		125
14.5		14224		168		102
15.5		15179		193		104
16.5		16101		222		151
17.5		17051		210		144
18.5		18046		232		141
19.5		18934		238		170
20.5		19846		266		157
21.5		20820		261		174
22.5		21682		289		180
23.5		22587		317		196
24.5		23425		304		188
25.5		24338		315		229
26.5		25249		350		258
27.5		26046		418		238
28.5		26789		419		260
29.5		27717		434		262
30.5		28531		422		289
31.5		29290		474		308
32.5		30208		473		303
33.5		30952		553		337
34.5		31658		568		346
35.5		32478		607		339
36.5		33223		590		390
37.5		34017		656		374
38.5		34716		675		386
39.5		35352		767		439
40.5		36097		727		459
41.5		36750		801		399
42.5		37320		853		509
43.5		38035		841		493
44.5		38793		845		505
45.5		39320		932		573
46.5		39993		976		515
47.5		40489		1045		562
48.5		41159		1112		559
49.5		41691		1136		600
50.5		42207		1139		666
51.5		42699		1222		626
52.5		43149		1189		767
53.5		43531		1342		711
54.5		44142		1382		674
55.5		44571		1387		771
56.5		44953		1485		778
57.5		45432		1492		808
58.5		45879		1513		830
59.5		46250		1550		849
60.5		46558		1640		901
61.5		46995		1631		890
62.5		47166		1772		922
63.5		47793		1701		957
64.5		47990		1879		954
65.5		48219		1789		983
66.5		48575		1864		982
67.5		48950		1895		1013
68.5		49155		1939		1020
69.5		49451		2029		1062
70.5		49556		2087		1117
71.5		49860		2061		1064
72.5		49912		2022		1141
73.5		50007		2189		1198
74.5		50420		2172		1192
75.5		50427		2221		1223
76.5		50629		2273		1214
77.5		50705		2286		1222
78.5		50831		2374		1303
79.5		51013		2360		1230
80.5		50941		2369		1257
81.5		51201		2347		1308
82.5		51050		2374		1309
83.5		51298		2459		1358
84.5		51225		2463		1437
85.5		51193		2377		1299
86.5		51249		2443		1469
87.5		51114		2435		1481
88.5		51200		2481		1510
89.5		49195		2390		1479
