Abs(theta)	Type0		Type1		Type23
0.5		178		4		0
1.5		527		5		2
2.5		902		5		5
3.5		1173		19		7
4.5		1573		12		8
5.5		1927		22		13
6.5		2307		23		18
7.5		2624		22		24
8.5		3037		37		16
9.5		3427		38		30
10.5		3732		34		23
11.5		4154		43		29
12.5		4246		53		42
13.5		4663		44		34
14.5		5033		49		41
15.5		5400		57		46
16.5		5783		72		31
17.5		6035		85		50
18.5		6436		70		56
19.5		6754		94		54
20.5		6974		85		46
21.5		7447		93		86
22.5		7661		93		70
23.5		7907		105		64
24.5		8413		126		70
25.5		8700		117		83
26.5		9224		142		60
27.5		9275		133		85
28.5		9673		145		87
29.5		9961		168		81
30.5		10103		148		101
31.5		10297		170		102
32.5		10750		184		99
33.5		11149		200		115
34.5		11398		220		114
35.5		11519		233		148
36.5		11761		232		145
37.5		11995		237		126
38.5		12440		239		137
39.5		12552		300		147
40.5		12905		264		161
41.5		12979		325		165
42.5		13396		289		174
43.5		13585		315		190
44.5		13642		345		193
45.5		14022		349		162
46.5		14267		341		203
47.5		14473		363		214
48.5		14646		360		207
49.5		14719		380		234
50.5		15018		427		248
51.5		15064		417		239
52.5		15155		390		247
53.5		15454		474		246
54.5		15430		493		254
55.5		15750		461		261
56.5		16273		535		259
57.5		15946		500		256
58.5		16299		526		274
59.5		16531		564		296
60.5		16687		588		297
61.5		16786		562		303
62.5		16657		595		307
63.5		16822		630		348
64.5		17185		655		326
65.5		17179		635		359
66.5		17341		679		356
67.5		17391		691		388
68.5		17243		679		371
69.5		17612		750		369
70.5		17484		748		377
71.5		17499		740		408
72.5		17821		721		406
73.5		18026		765		410
74.5		17973		726		406
75.5		18040		811		467
76.5		18033		799		467
77.5		17901		811		450
78.5		17739		767		448
79.5		17946		880		446
80.5		18374		875		452
81.5		18121		854		476
82.5		18303		861		485
83.5		18383		891		448
84.5		18130		886		492
85.5		18218		836		481
86.5		18528		836		527
87.5		18103		914		531
88.5		18027		859		487
89.5		17256		831		542
