Abs(theta)	Type0		Type1		Type23
0.5		251		2		3
1.5		747		1		2
2.5		1234		13		14
3.5		1722		15		14
4.5		2243		21		19
5.5		2720		36		17
6.5		3233		39		28
7.5		3710		36		24
8.5		4233		39		35
9.5		4689		54		34
10.5		5170		45		39
11.5		5636		59		57
12.5		6152		62		58
13.5		6626		73		59
14.5		7149		74		57
15.5		7550		90		54
16.5		8076		82		70
17.5		8563		119		73
18.5		9007		89		80
19.5		9468		110		90
20.5		9911		118		98
21.5		10380		141		107
22.5		10771		144		91
23.5		11258		139		99
24.5		11716		162		104
25.5		12141		158		114
26.5		12550		172		110
27.5		13008		191		138
28.5		13366		210		124
29.5		13804		237		135
30.5		14215		213		135
31.5		14582		241		161
32.5		15050		258		152
33.5		15479		261		168
34.5		15832		295		176
35.5		16251		265		167
36.5		16546		303		200
37.5		16937		327		182
38.5		17263		326		209
39.5		17626		371		247
40.5		17964		362		236
41.5		18327		386		248
42.5		18665		397		229
43.5		19015		412		258
44.5		19199		444		292
45.5		19626		459		261
46.5		19866		484		295
47.5		20188		501		328
48.5		20485		519		319
49.5		20772		518		311
50.5		21021		572		327
51.5		21322		580		322
52.5		21552		565		348
53.5		21871		582		357
54.5		21893		713		421
55.5		22237		682		380
56.5		22456		629		370
57.5		22607		717		407
58.5		22868		729		399
59.5		22957		751		444
60.5		23274		810		406
61.5		23438		827		444
62.5		23589		809		481
63.5		23684		858		488
64.5		23987		837		467
65.5		24131		890		500
66.5		24218		915		532
67.5		24366		953		504
68.5		24537		955		529
69.5		24609		973		526
70.5		24684		1014		585
71.5		24814		987		558
72.5		24959		1004		585
73.5		24935		1091		634
74.5		25058		1025		616
75.5		25098		1099		629
76.5		25263		1064		625
77.5		25357		1103		646
78.5		25204		1088		640
79.5		25397		1089		656
80.5		25452		1088		655
81.5		25358		1180		740
82.5		25559		1151		702
83.5		25558		1163		686
84.5		25572		1139		707
85.5		25269		1194		752
86.5		25624		1108		704
87.5		25549		1146		780
88.5		25470		1171		802
89.5		24536		1143		765
