Abs(theta)	Type0		Type1		Type23
0.5		494		14		5
1.5		1499		18		12
2.5		2497		26		18
3.5		3528		16		39
4.5		4511		50		30
5.5		5503		62		37
6.5		6507		50		54
7.5		7511		62		45
8.5		8479		87		77
9.5		9455		116		78
10.5		10466		91		96
11.5		11458		142		81
12.5		12485		128		93
13.5		13420		168		109
14.5		14403		156		130
15.5		15303		187		111
16.5		16253		209		118
17.5		17188		183		163
18.5		18170		211		140
19.5		19039		240		146
20.5		19954		273		155
21.5		20977		265		174
22.5		21861		292		209
23.5		22774		292		216
24.5		23684		328		207
25.5		24559		313		200
26.5		25433		368		242
27.5		26211		396		239
28.5		27067		424		271
29.5		27888		449		273
30.5		28856		419		309
31.5		29663		484		268
32.5		30361		498		296
33.5		31111		546		334
34.5		32016		566		329
35.5		32887		574		351
36.5		33443		622		424
37.5		34106		678		361
38.5		34959		689		433
39.5		35655		709		452
40.5		36422		717		424
41.5		37049		806		460
42.5		37801		798		509
43.5		38420		803		482
44.5		38901		930		536
45.5		39560		993		540
46.5		40235		1010		547
47.5		40755		1073		602
48.5		41379		1076		552
49.5		41939		1100		647
50.5		42440		1160		648
51.5		42947		1198		649
52.5		43514		1200		680
53.5		44020		1290		715
54.5		44543		1341		712
55.5		44916		1410		764
56.5		45521		1411		784
57.5		45780		1457		817
58.5		46196		1576		827
59.5		46668		1479		864
60.5		47027		1585		857
61.5		47339		1687		890
62.5		47655		1748		849
63.5		48133		1686		920
64.5		48415		1804		972
65.5		48749		1852		993
66.5		49008		1880		992
67.5		49208		1924		1015
68.5		49551		1965		1034
69.5		49711		2032		1049
70.5		49958		2086		1067
71.5		50073		2132		1051
72.5		50421		2094		1163
73.5		50573		2146		1118
74.5		50661		2177		1178
75.5		50920		2282		1173
76.5		51090		2293		1222
77.5		51310		2325		1207
78.5		51252		2344		1264
79.5		51412		2373		1225
80.5		51700		2344		1274
81.5		51432		2366		1369
82.5		51599		2355		1254
83.5		51599		2438		1368
84.5		51543		2529		1430
85.5		51766		2451		1397
86.5		52006		2439		1424
87.5		51507		2578		1481
88.5		51606		2491		1527
89.5		49657		2358		1492
