Abs(theta)	Type0		Type1		Type23
0.5		497		8		3
1.5		1510		14		14
2.5		2505		21		21
3.5		3488		40		41
4.5		4536		46		31
5.5		5492		59		34
6.5		6508		60		54
7.5		7501		76		46
8.5		8461		100		67
9.5		9467		100		77
10.5		10482		102		79
11.5		11399		136		105
12.5		12490		137		100
13.5		13296		179		131
14.5		14390		170		113
15.5		15243		150		128
16.5		16253		197		133
17.5		17180		215		140
18.5		18132		231		130
19.5		19050		223		158
20.5		20022		247		162
21.5		20935		268		195
22.5		21785		299		197
23.5		22882		275		189
24.5		23612		325		222
25.5		24623		326		218
26.5		25322		394		232
27.5		26261		432		243
28.5		27087		396		242
29.5		27884		441		310
30.5		28757		485		285
31.5		29545		461		312
32.5		30287		507		329
33.5		31083		567		355
34.5		31925		604		340
35.5		32719		573		364
36.5		33400		658		364
37.5		34156		713		408
38.5		34739		699		446
39.5		35569		705		417
40.5		36372		690		432
41.5		37046		800		468
42.5		37741		817		491
43.5		38427		861		484
44.5		38948		839		557
45.5		39641		904		541
46.5		40151		1003		515
47.5		40666		1039		601
48.5		41487		1019		579
49.5		41901		1092		644
50.5		42553		1105		598
51.5		43095		1228		631
52.5		43436		1264		651
53.5		44000		1316		728
54.5		44483		1318		672
55.5		44916		1383		740
56.5		45452		1379		741
57.5		45725		1454		763
58.5		46256		1504		841
59.5		46687		1541		858
60.5		46981		1654		825
61.5		47352		1663		852
62.5		47677		1735		898
63.5		48140		1702		921
64.5		48397		1839		901
65.5		48701		1759		1027
66.5		49026		1865		1015
67.5		49225		1891		1023
68.5		49457		1938		1051
69.5		49868		1987		1098
70.5		50108		2082		1091
71.5		50182		2079		1095
72.5		50373		2152		1137
73.5		50534		2151		1227
74.5		50722		2187		1177
75.5		50845		2243		1132
76.5		51026		2298		1165
77.5		51163		2279		1202
78.5		51336		2377		1253
79.5		51113		2450		1292
80.5		51472		2353		1256
81.5		51452		2392		1351
82.5		51457		2436		1333
83.5		51560		2396		1396
84.5		51387		2390		1406
85.5		51547		2432		1380
86.5		51474		2574		1427
87.5		51884		2479		1411
88.5		51515		2515		1459
89.5		49764		2311		1479
