Abs(theta)	Type0		Type1		Type23
0.5		149		1		1
1.5		467		6		4
2.5		749		7		2
3.5		1152		8		9
4.5		1549		18		12
5.5		1874		13		9
6.5		2147		22		10
7.5		2464		29		16
8.5		2812		22		17
9.5		3088		37		24
10.5		3491		42		22
11.5		3788		41		20
12.5		4045		46		30
13.5		4349		51		44
14.5		4619		59		43
15.5		4995		65		38
16.5		5307		59		33
17.5		5638		68		49
18.5		6020		78		44
19.5		6225		72		48
20.5		6460		84		46
21.5		6800		95		60
22.5		7115		113		51
23.5		7482		101		68
24.5		7867		105		53
25.5		8020		117		72
26.5		8265		129		77
27.5		8689		113		88
28.5		9038		118		78
29.5		9307		148		73
30.5		9408		135		114
31.5		9746		173		100
32.5		9971		146		83
33.5		10162		172		108
34.5		10537		181		117
35.5		10767		193		114
36.5		10943		190		154
37.5		11273		196		131
38.5		11759		214		131
39.5		11768		244		134
40.5		11824		273		165
41.5		12228		264		147
42.5		12377		245		172
43.5		12588		294		170
44.5		12825		310		177
45.5		13049		303		185
46.5		13034		331		165
47.5		13245		338		208
48.5		13852		342		202
49.5		13774		345		202
50.5		13970		416		197
51.5		14247		425		195
52.5		14060		385		208
53.5		14529		456		236
54.5		14563		463		271
55.5		14703		481		209
56.5		15024		462		245
57.5		15155		498		263
58.5		15331		457		233
59.5		15700		529		298
60.5		15540		532		289
61.5		15425		492		309
62.5		15657		573		285
63.5		15826		576		326
64.5		15798		618		316
65.5		15868		577		325
66.5		16047		611		337
67.5		16214		629		348
68.5		16139		664		362
69.5		16188		658		395
70.5		16379		696		389
71.5		16514		698		366
72.5		16534		723		393
73.5		16880		717		408
74.5		16697		705		414
75.5		16680		777		403
76.5		16790		757		405
77.5		16727		700		434
78.5		17105		769		425
79.5		16840		784		447
80.5		16844		759		423
81.5		16935		783		415
82.5		16994		774		440
83.5		16727		785		431
84.5		16866		843		410
85.5		16963		790		433
86.5		17127		822		500
87.5		16572		841		498
88.5		16826		816		450
89.5		16680		697		465
