Abs(theta)	Type0		Type1		Type23
0.5		238		2		0
1.5		750		7		6
2.5		1241		12		12
3.5		1735		15		15
4.5		2230		26		19
5.5		2701		24		30
6.5		3210		36		34
7.5		3711		40		27
8.5		4212		44		24
9.5		4655		64		27
10.5		5196		43		37
11.5		5669		55		52
12.5		6139		72		43
13.5		6576		65		50
14.5		7070		71		74
15.5		7609		87		51
16.5		8047		76		82
17.5		8519		92		75
18.5		9009		86		83
19.5		9448		111		86
20.5		9926		105		91
21.5		10307		139		96
22.5		10855		136		92
23.5		11255		140		104
24.5		11681		163		115
25.5		12105		149		112
26.5		12534		179		123
27.5		13000		188		124
28.5		13343		200		139
29.5		13834		203		150
30.5		14234		199		154
31.5		14584		245		158
32.5		15029		209		174
33.5		15466		218		152
34.5		15749		276		190
35.5		16155		270		194
36.5		16540		287		185
37.5		16913		293		219
38.5		17219		338		230
39.5		17539		389		216
40.5		17947		336		209
41.5		18303		357		247
42.5		18592		399		238
43.5		18961		426		249
44.5		19261		434		260
45.5		19573		438		278
46.5		19868		469		291
47.5		20135		515		266
48.5		20361		531		297
49.5		20669		558		319
50.5		20990		556		320
51.5		21274		542		307
52.5		21398		587		367
53.5		21776		630		363
54.5		21977		642		367
55.5		22250		632		388
56.5		22446		690		393
57.5		22597		729		445
58.5		22732		768		453
59.5		23055		748		417
60.5		23253		793		462
61.5		23289		782		469
62.5		23530		811		472
63.5		23667		867		459
64.5		23916		806		490
65.5		24065		869		477
66.5		24089		885		574
67.5		24328		924		480
68.5		24374		977		537
69.5		24539		989		536
70.5		24685		961		576
71.5		24832		965		597
72.5		24807		1043		552
73.5		25075		1008		608
74.5		25004		1076		609
75.5		25149		1035		627
76.5		25217		1116		596
77.5		25274		1047		630
78.5		25443		1069		590
79.5		25381		1112		628
80.5		25289		1169		657
81.5		25577		1076		657
82.5		25420		1134		725
83.5		25441		1099		714
84.5		25517		1178		711
85.5		25504		1172		712
86.5		25573		1148		709
87.5		25020		1155		736
88.5		25022		1084		738
89.5		24963		1154		697
