Abs(theta)	Type0		Type1		Type23
0.5		240		4		1
1.5		731		5		8
2.5		1189		12		8
3.5		1669		23		16
4.5		2178		14		12
5.5		2624		18		18
6.5		3087		36		19
7.5		3579		33		19
8.5		4120		29		29
9.5		4534		56		36
10.5		5012		55		41
11.5		5450		61		43
12.5		5938		58		44
13.5		6429		61		42
14.5		6873		75		59
15.5		7266		91		64
16.5		7825		81		69
17.5		8281		96		71
18.5		8696		111		69
19.5		9168		98		63
20.5		9573		120		76
21.5		9996		125		112
22.5		10454		133		98
23.5		10897		131		98
24.5		11320		139		105
25.5		11705		167		125
26.5		12176		168		112
27.5		12558		187		128
28.5		12945		183		134
29.5		13338		226		150
30.5		13757		199		134
31.5		14126		215		168
32.5		14479		263		154
33.5		14861		270		169
34.5		15261		280		170
35.5		15608		259		183
36.5		16012		286		166
37.5		16381		310		186
38.5		16673		328		209
39.5		17042		356		193
40.5		17427		357		243
41.5		17718		349		244
42.5		18041		370		244
43.5		18354		368		241
44.5		18633		439		267
45.5		18946		410		266
46.5		19092		449		259
47.5		19615		495		275
48.5		19712		534		263
49.5		20068		511		328
50.5		20286		551		335
51.5		20541		544		321
52.5		20725		574		352
53.5		21059		581		344
54.5		21329		601		377
55.5		21567		613		389
56.5		21681		678		406
57.5		21993		676		373
58.5		22110		708		415
59.5		22397		701		398
60.5		22524		774		430
61.5		22597		770		469
62.5		22753		843		493
63.5		22927		842		457
64.5		23146		803		510
65.5		23224		875		523
66.5		23457		869		523
67.5		23514		884		511
68.5		23685		938		500
69.5		23754		941		499
70.5		23910		1012		545
71.5		23940		996		552
72.5		24033		978		584
73.5		24159		1014		545
74.5		24180		1010		619
75.5		24353		958		547
76.5		24436		1042		583
77.5		24489		1055		641
78.5		24518		1097		592
79.5		24601		1081		635
80.5		24559		1053		592
81.5		24606		1103		622
82.5		24713		1112		665
83.5		24725		1130		690
84.5		24577		1109		715
85.5		24889		1143		664
86.5		24731		1191		694
87.5		24471		1119		738
88.5		24582		1207		768
89.5		23704		1132		757
