Abs(theta)	Type0		Type1		Type23
0.5		507		4		4
1.5		1504		15		6
2.5		2516		16		12
3.5		3509		28		21
4.5		4534		46		33
5.5		5475		61		53
6.5		6500		77		42
7.5		7453		90		58
8.5		8520		101		52
9.5		9444		101		81
10.5		10462		119		82
11.5		11440		129		73
12.5		12464		141		97
13.5		13414		147		104
14.5		14340		162		104
15.5		15310		173		113
16.5		16244		212		126
17.5		17162		199		148
18.5		18174		243		154
19.5		19047		221		166
20.5		20001		257		177
21.5		20844		294		209
22.5		21773		317		213
23.5		22777		309		195
24.5		23587		321		200
25.5		24508		319		221
26.5		25370		364		240
27.5		26133		389		255
28.5		27126		422		261
29.5		27911		433		276
30.5		28760		434		272
31.5		29605		447		302
32.5		30362		550		339
33.5		31242		540		322
34.5		31982		557		351
35.5		32667		597		369
36.5		33327		628		404
37.5		34248		661		395
38.5		34910		665		380
39.5		35574		740		432
40.5		36390		718		429
41.5		37032		796		482
42.5		37728		822		478
43.5		38347		826		495
44.5		39038		877		481
45.5		39683		918		502
46.5		40100		948		543
47.5		40807		1024		608
48.5		41144		1118		580
49.5		41999		1099		628
50.5		42509		1149		674
51.5		42982		1231		690
52.5		43634		1170		683
53.5		43885		1271		708
54.5		44551		1290		722
55.5		44730		1410		778
56.5		45527		1370		752
57.5		45655		1478		799
58.5		46196		1511		816
59.5		46663		1546		849
60.5		46960		1598		849
61.5		47414		1667		858
62.5		47634		1716		905
63.5		48060		1776		915
64.5		48317		1796		1001
65.5		48637		1870		986
66.5		48961		1873		923
67.5		49097		1956		1072
68.5		49567		1941		1028
69.5		49521		2033		1111
70.5		49951		2050		1106
71.5		50133		2116		1125
72.5		50389		2127		1136
73.5		50606		2094		1156
74.5		50763		2138		1162
75.5		50858		2191		1201
76.5		51084		2159		1225
77.5		50993		2306		1246
78.5		51315		2282		1284
79.5		51275		2333		1316
80.5		51587		2311		1285
81.5		51633		2400		1333
82.5		51627		2401		1296
83.5		51615		2449		1342
84.5		51645		2531		1361
85.5		51820		2455		1369
86.5		51675		2542		1463
87.5		50679		2431		1396
88.5		50615		2466		1377
89.5		50599		2413		1354
