Abs(theta)	Type0		Type1		Type23
0.5		246		4		2
1.5		752		1		5
2.5		1235		14		13
3.5		1756		23		19
4.5		2236		18		17
5.5		2706		29		23
6.5		3215		25		28
7.5		3715		41		26
8.5		4212		34		25
9.5		4686		49		27
10.5		5164		61		44
11.5		5655		58		46
12.5		6151		80		40
13.5		6617		74		57
14.5		7102		59		68
15.5		7561		89		60
16.5		8051		93		68
17.5		8474		101		67
18.5		8996		105		85
19.5		9460		111		71
20.5		9881		125		90
21.5		10360		125		95
22.5		10806		129		106
23.5		11229		137		123
24.5		11654		165		101
25.5		12149		190		111
26.5		12589		165		141
27.5		12994		174		134
28.5		13380		201		112
29.5		13816		191		154
30.5		14160		265		166
31.5		14658		219		145
32.5		15039		225		165
33.5		15403		284		178
34.5		15809		265		171
35.5		16097		306		187
36.5		16571		312		199
37.5		16910		295		208
38.5		17288		334		194
39.5		17636		357		223
40.5		18002		323		244
41.5		18372		351		233
42.5		18671		412		232
43.5		18967		430		238
44.5		19237		423		273
45.5		19628		422		293
46.5		19866		482		268
47.5		20175		498		283
48.5		20411		555		336
49.5		20776		535		343
50.5		21019		527		355
51.5		21296		558		332
52.5		21576		606		332
53.5		21730		676		355
54.5		22044		603		371
55.5		22151		647		391
56.5		22445		679		383
57.5		22563		702		389
58.5		22879		714		407
59.5		23108		741		419
60.5		23155		804		465
61.5		23523		803		437
62.5		23513		812		483
63.5		23838		812		500
64.5		23906		868		523
65.5		23972		864		514
66.5		24165		902		504
67.5		24299		954		529
68.5		24420		994		545
69.5		24587		948		567
70.5		24757		1011		545
71.5		24871		979		568
72.5		24928		998		579
73.5		24976		1048		602
74.5		25146		1038		571
75.5		25077		1086		610
76.5		25204		1086		638
77.5		25343		1036		588
78.5		25399		1070		646
79.5		25457		1097		603
80.5		25442		1128		607
81.5		25574		1143		682
82.5		25600		1148		624
83.5		25471		1200		748
84.5		25509		1167		742
85.5		25640		1207		766
86.5		25559		1164		731
87.5		25716		1172		724
88.5		25451		1163		807
89.5		24578		1152		773
