Abs(theta)	Type0		Type1		Type23
0.5		498		5		10
1.5		1488		22		9
2.5		2518		23		11
3.5		3524		36		28
4.5		4527		52		29
5.5		5499		58		38
6.5		6491		62		80
7.5		7511		81		61
8.5		8488		93		57
9.5		9426		118		64
10.5		10449		112		75
11.5		11454		122		94
12.5		12441		140		97
13.5		13323		169		97
14.5		14383		125		111
15.5		15353		164		101
16.5		16258		186		119
17.5		17161		206		159
18.5		18129		212		147
19.5		19106		235		150
20.5		19991		263		154
21.5		20932		269		196
22.5		21780		282		193
23.5		22733		296		194
24.5		23629		352		207
25.5		24518		334		220
26.5		25394		343		233
27.5		26162		385		252
28.5		27165		393		272
29.5		27893		400		260
30.5		28736		458		306
31.5		29608		475		298
32.5		30352		521		306
33.5		31133		502		370
34.5		31961		538		343
35.5		32612		597		347
36.5		33441		630		358
37.5		34146		693		362
38.5		34882		699		401
39.5		35625		732		417
40.5		36367		740		387
41.5		36889		790		453
42.5		37780		786		486
43.5		38416		819		477
44.5		38853		915		508
45.5		39582		966		508
46.5		40114		1019		583
47.5		40769		990		566
48.5		41414		1075		574
49.5		41933		1126		617
50.5		42305		1155		648
51.5		42973		1179		655
52.5		43584		1200		690
53.5		43912		1325		714
54.5		44547		1295		703
55.5		44988		1336		725
56.5		45263		1425		812
57.5		45687		1504		861
58.5		46134		1553		861
59.5		46636		1596		877
60.5		46892		1578		864
61.5		47237		1719		851
62.5		47594		1682		938
63.5		48086		1763		937
64.5		48377		1789		993
65.5		48431		1885		976
66.5		49010		1912		993
67.5		49068		1952		977
68.5		49510		1942		1019
69.5		49683		1991		1008
70.5		49939		2100		1073
71.5		50249		2036		1118
72.5		50294		2123		1165
73.5		50593		2170		1110
74.5		50589		2211		1157
75.5		50852		2186		1160
76.5		51080		2164		1195
77.5		51107		2243		1240
78.5		51080		2234		1257
79.5		51299		2303		1305
80.5		51440		2309		1227
81.5		51469		2374		1364
82.5		51576		2384		1380
83.5		51160		2404		1334
84.5		51467		2388		1392
85.5		51162		2479		1457
86.5		51389		2480		1385
87.5		50478		2331		1407
88.5		49113		2383		1461
89.5		47077		2198		1453
