Abs(theta)	Type0		Type1		Type23
0.5		258		0		2
1.5		747		5		5
2.5		1221		14		9
3.5		1728		19		21
4.5		2245		22		23
5.5		2747		25		19
6.5		3188		34		27
7.5		3716		34		33
8.5		4212		39		35
9.5		4693		72		34
10.5		5187		44		43
11.5		5643		63		42
12.5		6121		67		50
13.5		6624		65		49
14.5		7093		77		63
15.5		7592		96		53
16.5		8053		85		65
17.5		8521		97		79
18.5		8936		106		94
19.5		9403		100		92
20.5		9855		110		89
21.5		10341		119		97
22.5		10882		131		98
23.5		11293		152		107
24.5		11648		150		106
25.5		12093		167		123
26.5		12533		174		113
27.5		13031		181		139
28.5		13428		193		130
29.5		13787		188		136
30.5		14297		222		160
31.5		14625		239		181
32.5		14939		249		169
33.5		15466		240		176
34.5		15804		262		159
35.5		16225		259		180
36.5		16528		300		184
37.5		16954		309		209
38.5		17348		307		223
39.5		17632		356		223
40.5		18006		337		222
41.5		18284		403		240
42.5		18591		429		261
43.5		18904		392		231
44.5		19294		433		269
45.5		19530		474		275
46.5		19867		484		276
47.5		20143		490		302
48.5		20365		496		335
49.5		20747		545		308
50.5		20970		577		333
51.5		21314		535		319
52.5		21561		562		344
53.5		21773		614		328
54.5		21974		629		366
55.5		22188		664		398
56.5		22531		672		384
57.5		22643		730		376
58.5		22953		730		384
59.5		23134		749		415
60.5		23227		773		470
61.5		23521		751		502
62.5		23596		839		482
63.5		23735		842		514
64.5		23840		880		474
65.5		24108		830		502
66.5		24191		901		514
67.5		24352		884		544
68.5		24491		950		557
69.5		24537		957		572
70.5		24677		969		574
71.5		24747		1008		575
72.5		24801		1050		607
73.5		24934		1056		604
74.5		25058		1049		579
75.5		25172		1029		607
76.5		25223		1034		620
77.5		25224		1082		619
78.5		25382		1117		690
79.5		25441		1103		653
80.5		25371		1130		668
81.5		25552		1096		685
82.5		25467		1184		675
83.5		25395		1153		689
84.5		25288		1147		716
85.5		25280		1160		714
86.5		25295		1167		774
87.5		24831		1095		720
88.5		24643		1074		705
89.5		23223		1039		732
