Abs(theta)	Type0		Type1		Type23
0.5		237		2		4
1.5		733		9		5
2.5		1226		11		7
3.5		1731		13		11
4.5		2209		26		18
5.5		2679		31		22
6.5		3203		34		23
7.5		3670		39		28
8.5		4159		46		33
9.5		4665		48		40
10.5		5160		38		53
11.5		5624		60		35
12.5		6058		73		49
13.5		6510		83		58
14.5		7076		82		49
15.5		7505		85		75
16.5		7953		101		81
17.5		8473		85		77
18.5		8938		100		67
19.5		9357		109		84
20.5		9801		132		73
21.5		10205		135		102
22.5		10670		133		96
23.5		11094		156		106
24.5		11604		164		106
25.5		12030		175		112
26.5		12397		163		139
27.5		12852		182		118
28.5		13280		193		145
29.5		13690		217		140
30.5		14113		212		154
31.5		14487		206		155
32.5		14884		229		182
33.5		15264		237		165
34.5		15616		242		201
35.5		16035		280		202
36.5		16413		271		188
37.5		16813		297		199
38.5		17085		329		197
39.5		17438		326		222
40.5		17808		366		250
41.5		18151		400		240
42.5		18444		376		241
43.5		18781		432		279
44.5		19124		418		263
45.5		19340		468		284
46.5		19697		454		294
47.5		20088		441		301
48.5		20295		486		302
49.5		20570		510		334
50.5		20775		541		332
51.5		21068		571		357
52.5		21244		597		352
53.5		21488		616		366
54.5		21755		650		420
55.5		22031		645		380
56.5		22214		668		408
57.5		22387		730		425
58.5		22656		734		426
59.5		22799		741		436
60.5		23059		765		460
61.5		23137		810		494
62.5		23390		790		500
63.5		23646		793		430
64.5		23772		851		515
65.5		23778		914		517
66.5		24010		863		507
67.5		24068		914		589
68.5		24304		903		506
69.5		24310		981		581
70.5		24428		1040		584
71.5		24561		987		559
72.5		24681		1008		600
73.5		24750		998		583
74.5		24837		1018		582
75.5		24961		1030		650
76.5		24845		1089		650
77.5		24946		1110		646
78.5		25044		1113		638
79.5		25113		1086		666
80.5		25085		1078		658
81.5		25036		1155		677
82.5		25199		1150		658
83.5		25373		1114		712
84.5		25318		1147		648
85.5		25350		1174		695
86.5		25258		1076		678
87.5		25231		1155		771
88.5		25308		1128		744
89.5		24281		1132		782
