Abs(theta)	Type0		Type1		Type23
0.5		251		3		3
1.5		730		10		5
2.5		1243		9		6
3.5		1745		15		14
4.5		2215		28		18
5.5		2722		22		22
6.5		3219		30		21
7.5		3694		30		22
8.5		4215		42		38
9.5		4680		42		34
10.5		5135		61		44
11.5		5671		59		38
12.5		6190		48		45
13.5		6615		68		65
14.5		7085		75		61
15.5		7581		75		67
16.5		8004		101		59
17.5		8490		104		75
18.5		9008		99		82
19.5		9476		117		79
20.5		9926		128		86
21.5		10362		136		85
22.5		10812		129		103
23.5		11200		137		89
24.5		11697		152		116
25.5		12115		176		112
26.5		12552		191		124
27.5		13009		174		117
28.5		13416		195		128
29.5		13820		191		128
30.5		14212		223		140
31.5		14638		234		164
32.5		15094		218		161
33.5		15443		234		169
34.5		15825		247		184
35.5		16163		268		211
36.5		16520		320		195
37.5		16944		277		205
38.5		17262		327		200
39.5		17640		335		211
40.5		18101		344		212
41.5		18289		358		243
42.5		18659		400		224
43.5		18942		441		264
44.5		19211		410		259
45.5		19569		447		276
46.5		19992		466		299
47.5		20149		448		314
48.5		20414		523		333
49.5		20739		533		313
50.5		20971		564		350
51.5		21314		542		342
52.5		21503		595		336
53.5		21726		619		368
54.5		21843		653		364
55.5		22263		610		367
56.5		22457		679		387
57.5		22523		693		427
58.5		22849		743		421
59.5		23027		750		419
60.5		23240		728		437
61.5		23368		784		446
62.5		23536		785		473
63.5		23847		811		466
64.5		23851		869		512
65.5		24100		865		500
66.5		24235		909		501
67.5		24353		914		503
68.5		24519		943		492
69.5		24559		970		564
70.5		24698		957		544
71.5		24710		1029		592
72.5		24876		1018		598
73.5		24945		1087		620
74.5		25078		1064		586
75.5		25141		1037		666
76.5		25143		1131		686
77.5		25221		1070		635
78.5		25395		1060		660
79.5		25389		1063		646
80.5		25388		1102		673
81.5		25381		1170		690
82.5		25521		1151		667
83.5		25520		1127		649
84.5		25359		1153		736
85.5		25482		1202		741
86.5		25522		1156		740
87.5		25000		1090		763
88.5		25004		1131		751
89.5		24775		1131		759
