Abs(theta)	Type0		Type1		Type23
0.5		189		2		0
1.5		478		5		1
2.5		798		10		3
3.5		1170		12		10
4.5		1477		19		4
5.5		1786		18		13
6.5		2045		27		12
7.5		2487		24		16
8.5		2886		34		23
9.5		3182		23		18
10.5		3465		42		29
11.5		3654		41		33
12.5		4239		46		37
13.5		4393		61		27
14.5		4728		66		30
15.5		5047		42		36
16.5		5429		64		55
17.5		5734		78		38
18.5		6110		72		54
19.5		6392		81		48
20.5		6621		94		59
21.5		6720		99		58
22.5		7304		100		63
23.5		7511		104		61
24.5		7930		111		67
25.5		8054		106		67
26.5		8426		130		83
27.5		8734		116		74
28.5		9001		122		104
29.5		9350		158		93
30.5		9351		138		105
31.5		9764		179		86
32.5		10070		170		108
33.5		10381		180		103
34.5		10734		180		111
35.5		10594		176		109
36.5		11145		185		122
37.5		11144		235		136
38.5		11549		227		127
39.5		11852		250		142
40.5		11926		252		158
41.5		12153		246		159
42.5		12245		270		157
43.5		12703		274		164
44.5		12988		290		176
45.5		12923		298		176
46.5		13223		325		183
47.5		13444		345		190
48.5		13486		368		215
49.5		13960		342		164
50.5		14087		355		211
51.5		14017		405		217
52.5		14447		424		228
53.5		14498		411		259
54.5		14823		458		222
55.5		14743		431		255
56.5		14843		483		246
57.5		15095		486		307
58.5		14981		488		250
59.5		15215		467		276
60.5		15528		543		273
61.5		15576		539		276
62.5		15774		569		311
63.5		15510		577		328
64.5		15986		572		297
65.5		16032		620		308
66.5		16101		603		311
67.5		16160		661		343
68.5		16270		681		360
69.5		16266		645		338
70.5		16344		671		368
71.5		16388		700		369
72.5		16426		717		383
73.5		16710		750		336
74.5		16614		717		392
75.5		16753		707		392
76.5		16952		718		401
77.5		16603		768		396
78.5		16917		767		390
79.5		16799		818		449
80.5		17086		841		456
81.5		16747		770		442
82.5		17008		830		410
83.5		17241		787		460
84.5		16898		834		496
85.5		16918		868		455
86.5		16692		796		510
87.5		17025		790		465
88.5		16890		813		498
89.5		16432		788		487
