Abs(theta)	Type0		Type1		Type23
0.5		503		7		6
1.5		1496		9		13
2.5		2507		22		21
3.5		3538		34		21
4.5		4512		49		33
5.5		5502		58		42
6.5		6488		74		49
7.5		7533		82		53
8.5		8516		91		70
9.5		9491		98		77
10.5		10436		99		85
11.5		11476		131		99
12.5		12400		141		102
13.5		13388		141		98
14.5		14305		179		114
15.5		15350		151		146
16.5		16261		165		122
17.5		17177		215		168
18.5		18093		229		163
19.5		19041		244		159
20.5		19970		259		178
21.5		20942		281		154
22.5		21802		299		186
23.5		22767		297		203
24.5		23602		314		219
25.5		24508		349		222
26.5		25378		360		225
27.5		26206		404		267
28.5		27054		438		261
29.5		27937		409		255
30.5		28773		444		263
31.5		29605		482		332
32.5		30402		517		318
33.5		31032		562		332
34.5		31916		577		325
35.5		32645		630		382
36.5		33530		610		358
37.5		34142		632		366
38.5		34895		726		418
39.5		35572		712		426
40.5		36310		740		479
41.5		36954		807		463
42.5		37709		803		450
43.5		38309		885		456
44.5		39054		963		459
45.5		39429		980		517
46.5		40200		963		566
47.5		40915		961		563
48.5		41357		1070		593
49.5		41927		1095		586
50.5		42463		1123		642
51.5		42941		1216		673
52.5		43439		1244		680
53.5		44087		1296		724
54.5		44418		1322		717
55.5		44867		1420		730
56.5		45471		1359		784
57.5		45790		1493		796
58.5		46219		1529		779
59.5		46631		1557		835
60.5		47024		1558		889
61.5		47306		1622		857
62.5		47609		1701		941
63.5		47947		1820		913
64.5		48339		1759		980
65.5		48762		1817		924
66.5		48963		1862		1047
67.5		49205		1911		1011
68.5		49469		2041		999
69.5		49754		2004		1081
70.5		49948		2086		1079
71.5		50168		2106		1146
72.5		50337		2158		1126
73.5		50473		2139		1185
74.5		50730		2145		1205
75.5		50772		2256		1187
76.5		51009		2350		1220
77.5		51126		2289		1206
78.5		51170		2350		1238
79.5		51379		2291		1235
80.5		51583		2279		1297
81.5		51591		2377		1341
82.5		51502		2408		1345
83.5		51608		2441		1376
84.5		51627		2431		1456
85.5		51865		2475		1433
86.5		51838		2427		1370
87.5		50598		2418		1408
88.5		50661		2411		1452
89.5		50030		2488		1447
