Abs(theta)	Type0		Type1		Type23
0.5		241		1		2
1.5		743		10		9
2.5		1215		11		8
3.5		1713		12		17
4.5		2216		25		12
5.5		2658		25		20
6.5		3185		23		26
7.5		3678		34		30
8.5		4144		55		34
9.5		4639		45		37
10.5		5113		50		43
11.5		5569		60		51
12.5		6071		71		44
13.5		6563		69		52
14.5		7023		78		65
15.5		7491		85		61
16.5		7914		99		55
17.5		8415		91		76
18.5		8842		129		84
19.5		9355		115		74
20.5		9770		121		100
21.5		10275		134		79
22.5		10679		138		86
23.5		11127		142		94
24.5		11529		177		110
25.5		12000		151		111
26.5		12383		181		138
27.5		12838		193		129
28.5		13228		217		144
29.5		13701		234		121
30.5		14051		244		136
31.5		14490		209		166
32.5		14938		249		157
33.5		15260		243		176
34.5		15649		247		151
35.5		16046		261		174
36.5		16447		309		184
37.5		16795		300		195
38.5		17100		322		224
39.5		17495		345		241
40.5		17780		351		225
41.5		18127		391		280
42.5		18379		390		241
43.5		18792		420		268
44.5		19091		464		264
45.5		19381		440		281
46.5		19723		453		298
47.5		19995		515		301
48.5		20226		512		293
49.5		20503		528		348
50.5		20909		518		340
51.5		21005		601		334
52.5		21360		568		331
53.5		21546		599		323
54.5		21819		672		361
55.5		22003		649		363
56.5		22273		644		400
57.5		22447		689		414
58.5		22471		722		467
59.5		22812		708		448
60.5		23008		711		427
61.5		23217		752		430
62.5		23205		798		492
63.5		23524		851		473
64.5		23806		795		477
65.5		23793		841		537
66.5		23936		885		517
67.5		24105		887		569
68.5		24194		954		514
69.5		24418		949		543
70.5		24451		963		547
71.5		24477		989		534
72.5		24729		1061		567
73.5		24748		983		619
74.5		24726		1027		585
75.5		24907		1041		613
76.5		24889		1044		593
77.5		24960		1089		595
78.5		25068		1096		690
79.5		25011		1127		645
80.5		25173		1078		675
81.5		25156		1058		680
82.5		25110		1148		654
83.5		25302		1131		661
84.5		25317		1083		719
85.5		25093		1076		696
86.5		25037		1152		790
87.5		24886		1170		674
88.5		24115		1120		679
89.5		23247		1038		726
