Abs(theta)	Type0		Type1		Type23
0.5		240		2		2
1.5		737		9		8
2.5		1241		16		12
3.5		1739		11		13
4.5		2219		29		21
5.5		2724		29		26
6.5		3198		34		28
7.5		3687		40		20
8.5		4191		39		28
9.5		4703		42		35
10.5		5209		50		37
11.5		5635		51		42
12.5		6114		73		55
13.5		6614		62		46
14.5		7121		71		57
15.5		7591		85		57
16.5		8064		102		69
17.5		8489		98		72
18.5		8955		112		73
19.5		9470		102		90
20.5		9847		140		106
21.5		10393		136		94
22.5		10736		168		128
23.5		11244		154		104
24.5		11685		148		106
25.5		12189		161		101
26.5		12581		147		130
27.5		12967		205		117
28.5		13384		212		123
29.5		13815		203		154
30.5		14208		235		139
31.5		14598		214		160
32.5		15022		245		147
33.5		15475		257		184
34.5		15810		276		167
35.5		16077		310		206
36.5		16583		299		194
37.5		16916		312		213
38.5		17337		319		174
39.5		17600		366		245
40.5		17918		378		257
41.5		18336		370		230
42.5		18625		360		240
43.5		18985		396		237
44.5		19343		440		285
45.5		19566		464		288
46.5		19916		435		285
47.5		20154		512		296
48.5		20441		488		311
49.5		20763		518		337
50.5		20975		543		351
51.5		21249		588		339
52.5		21502		548		366
53.5		21758		641		356
54.5		21916		691		380
55.5		22174		691		397
56.5		22443		688		405
57.5		22699		682		419
58.5		22842		701		420
59.5		23095		732		417
60.5		23161		821		443
61.5		23433		797		456
62.5		23546		824		483
63.5		23772		807		446
64.5		23963		830		500
65.5		24004		879		530
66.5		24248		850		495
67.5		24349		935		527
68.5		24508		962		518
69.5		24458		971		610
70.5		24651		970		536
71.5		24726		1007		580
72.5		24939		998		564
73.5		25061		1021		552
74.5		25030		1081		618
75.5		25108		1028		604
76.5		25171		1057		648
77.5		25304		1109		629
78.5		25254		1154		586
79.5		25399		1105		612
80.5		25318		1121		638
81.5		25467		1147		668
82.5		25520		1084		647
83.5		25280		1179		727
84.5		25345		1162		705
85.5		25344		1132		702
86.5		25465		1142		703
87.5		24955		1091		754
88.5		24577		1203		719
89.5		23187		1088		729
