Abs(theta)	Type0		Type1		Type23
0.5		188		3		0
1.5		541		4		6
2.5		899		9		8
3.5		1233		10		11
4.5		1610		9		15
5.5		1881		19		14
6.5		2318		19		17
7.5		2615		26		19
8.5		3027		27		19
9.5		3207		32		17
10.5		3694		33		18
11.5		3973		41		27
12.5		4385		57		27
13.5		4688		54		34
14.5		5012		64		40
15.5		5334		67		28
16.5		5768		76		50
17.5		6092		78		49
18.5		6320		83		53
19.5		6650		86		42
20.5		7176		79		60
21.5		7425		85		50
22.5		7722		91		74
23.5		8106		101		69
24.5		8366		111		81
25.5		8778		112		67
26.5		8771		130		82
27.5		9084		131		91
28.5		9594		147		82
29.5		9816		153		91
30.5		10106		157		87
31.5		10307		173		105
32.5		10636		159		107
33.5		10764		181		122
34.5		11220		198		124
35.5		11646		229		123
36.5		11793		224		138
37.5		12105		236		119
38.5		12307		247		148
39.5		12490		230		164
40.5		12737		276		154
41.5		13059		278		161
42.5		13285		303		157
43.5		13495		337		169
44.5		13736		317		161
45.5		13810		370		212
46.5		14038		332		182
47.5		14421		378		213
48.5		14490		374		180
49.5		14730		357		203
50.5		15066		404		235
51.5		15081		390		243
52.5		15487		412		277
53.5		15535		432		241
54.5		15525		465		268
55.5		15956		516		229
56.5		16026		486		293
57.5		16184		517		271
58.5		15945		495		240
59.5		16391		527		277
60.5		16578		557		288
61.5		16443		582		322
62.5		16780		573		323
63.5		17078		602		337
64.5		16877		682		339
65.5		17068		677		357
66.5		17166		647		349
67.5		17367		685		343
68.5		17404		667		372
69.5		17464		736		374
70.5		17765		723		371
71.5		17737		712		429
72.5		17320		761		414
73.5		17712		755		442
74.5		17913		713		455
75.5		17902		789		418
76.5		17942		793		406
77.5		17681		750		411
78.5		17853		826		423
79.5		17928		817		447
80.5		18195		890		484
81.5		18052		826		459
82.5		17762		814		490
83.5		17909		857		512
84.5		18001		878		476
85.5		17922		835		512
86.5		17981		832		488
87.5		17603		814		496
88.5		17390		840		487
89.5		16361		772		515
