Abs(theta)	Type0		Type1		Type23
0.5		240		3		2
1.5		748		5		3
2.5		1253		12		13
3.5		1735		15		14
4.5		2215		22		20
5.5		2734		22		22
6.5		3232		30		28
7.5		3729		24		29
8.5		4185		42		36
9.5		4713		48		45
10.5		5152		66		36
11.5		5693		47		55
12.5		6155		56		59
13.5		6619		79		66
14.5		7101		83		54
15.5		7623		71		56
16.5		8025		96		63
17.5		8555		101		83
18.5		8961		105		89
19.5		9474		112		85
20.5		9888		118		90
21.5		10330		133		91
22.5		10775		144		115
23.5		11205		164		93
24.5		11688		161		112
25.5		12170		156		111
26.5		12490		190		131
27.5		12965		204		134
28.5		13407		198		144
29.5		13786		208		138
30.5		14254		216		158
31.5		14627		204		154
32.5		14994		240		164
33.5		15486		252		188
34.5		15832		268		182
35.5		16164		267		184
36.5		16498		333		201
37.5		16952		337		195
38.5		17266		326		212
39.5		17618		362		221
40.5		17997		336		234
41.5		18351		348		225
42.5		18645		385		247
43.5		18906		423		258
44.5		19290		438		277
45.5		19603		465		250
46.5		19898		477		282
47.5		20190		476		298
48.5		20479		510		334
49.5		20763		564		322
50.5		21031		527		356
51.5		21243		558		354
52.5		21446		571		402
53.5		21854		589		373
54.5		22022		627		377
55.5		22231		660		384
56.5		22517		654		374
57.5		22656		743		420
58.5		22840		767		426
59.5		23108		739		418
60.5		23307		780		445
61.5		23419		855		466
62.5		23638		818		439
63.5		23896		799		465
64.5		23902		891		456
65.5		24013		907		552
66.5		24272		902		522
67.5		24327		884		528
68.5		24399		1015		562
69.5		24609		952		572
70.5		24598		1034		579
71.5		24913		985		582
72.5		24945		1040		546
73.5		24893		1098		601
74.5		25030		1044		622
75.5		25234		1060		631
76.5		25168		1108		630
77.5		25330		1075		595
78.5		25270		1108		648
79.5		25291		1179		654
80.5		25363		1140		680
81.5		25419		1120		655
82.5		25535		1112		713
83.5		25626		1115		659
84.5		25381		1198		700
85.5		25452		1163		733
86.5		25273		1243		730
87.5		25580		1181		737
88.5		25599		1130		745
89.5		24641		1076		718
