Abs(theta)	Type0		Type1		Type23
0.5		252		2		0
1.5		740		9		7
2.5		1251		8		13
3.5		1742		21		15
4.5		2214		19		15
5.5		2704		33		21
6.5		3215		36		18
7.5		3680		35		30
8.5		4203		42		47
9.5		4651		53		37
10.5		5191		47		45
11.5		5684		60		45
12.5		6141		63		51
13.5		6614		73		61
14.5		7107		69		46
15.5		7553		94		73
16.5		8030		76		68
17.5		8518		109		79
18.5		8993		100		99
19.5		9466		101		82
20.5		9898		100		77
21.5		10361		123		95
22.5		10828		148		86
23.5		11177		166		127
24.5		11670		152		102
25.5		12135		166		134
26.5		12531		177		125
27.5		13003		180		121
28.5		13355		214		144
29.5		13821		205		128
30.5		14222		217		166
31.5		14672		234		131
32.5		15045		254		152
33.5		15350		250		170
34.5		15853		275		177
35.5		16219		303		186
36.5		16592		288		199
37.5		16909		310		172
38.5		17247		355		210
39.5		17579		346		240
40.5		17954		399		229
41.5		18348		341		239
42.5		18661		384		246
43.5		18988		414		274
44.5		19276		425		300
45.5		19526		475		261
46.5		19903		457		254
47.5		20234		470		299
48.5		20478		514		302
49.5		20727		552		326
50.5		20982		522		353
51.5		21221		509		345
52.5		21462		615		373
53.5		21818		599		364
54.5		21970		617		386
55.5		22249		670		411
56.5		22389		673		385
57.5		22656		672		422
58.5		22851		703		434
59.5		23002		755		415
60.5		23233		777		429
61.5		23430		797		495
62.5		23578		781		462
63.5		23756		839		462
64.5		23935		869		458
65.5		24030		859		502
66.5		24147		920		566
67.5		24331		917		466
68.5		24466		920		529
69.5		24431		976		543
70.5		24651		975		586
71.5		24838		966		586
72.5		24898		1047		587
73.5		24934		1043		637
74.5		25063		1077		590
75.5		25150		1042		612
76.5		25104		1148		636
77.5		25357		1070		597
78.5		25385		1079		629
79.5		25381		1138		653
80.5		25474		1119		641
81.5		25535		1090		685
82.5		25433		1157		711
83.5		25459		1124		703
84.5		25630		1115		688
85.5		25587		1186		683
86.5		25716		1152		747
87.5		24925		1125		804
88.5		25124		1099		750
89.5		24858		1193		755
