Abs(theta)	Type0		Type1		Type23
0.5		466		4		5
1.5		1500		20		11
2.5		2421		25		21
3.5		3408		39		22
4.5		4403		49		30
5.5		5358		50		35
6.5		6378		69		51
7.5		7463		83		59
8.5		8404		98		55
9.5		9288		98		55
10.5		10263		105		85
11.5		11180		115		79
12.5		12364		135		93
13.5		13121		129		120
14.5		14378		136		95
15.5		14979		183		106
16.5		16007		213		122
17.5		17057		206		134
18.5		17782		225		147
19.5		18911		229		166
20.5		19558		270		175
21.5		20528		245		169
22.5		21359		297		203
23.5		22407		313		185
24.5		23329		334		230
25.5		24164		351		234
26.5		24770		356		231
27.5		25857		385		252
28.5		26586		400		237
29.5		27237		408		265
30.5		28153		481		266
31.5		29290		454		295
32.5		29919		474		288
33.5		30448		519		331
34.5		31234		515		341
35.5		32107		616		339
36.5		32801		637		376
37.5		33520		601		383
38.5		34308		665		395
39.5		34935		682		431
40.5		35704		734		490
41.5		36482		775		426
42.5		36877		777		482
43.5		37493		849		505
44.5		38304		894		492
45.5		38867		928		561
46.5		39278		921		575
47.5		40178		995		575
48.5		40478		1047		594
49.5		41014		1098		597
50.5		41484		1176		635
51.5		41685		1140		631
52.5		42799		1211		674
53.5		43212		1231		715
54.5		43714		1299		725
55.5		44005		1354		696
56.5		44597		1347		798
57.5		44749		1453		773
58.5		45182		1511		762
59.5		45957		1554		815
60.5		45707		1620		842
61.5		46305		1607		914
62.5		46925		1660		907
63.5		47182		1732		884
64.5		47375		1813		953
65.5		47626		1839		956
66.5		47674		1873		941
67.5		48353		1893		1010
68.5		48462		1957		1024
69.5		48760		1995		1109
70.5		48907		2061		1073
71.5		49134		2056		1131
72.5		49191		2066		1060
73.5		49827		2126		1066
74.5		49647		2139		1156
75.5		49594		2130		1145
76.5		50068		2227		1222
77.5		49855		2243		1180
78.5		50394		2241		1246
79.5		50493		2274		1252
80.5		50307		2343		1313
81.5		50442		2387		1292
82.5		50570		2434		1333
83.5		50710		2327		1325
84.5		50432		2361		1321
85.5		50623		2326		1409
86.5		50275		2516		1350
87.5		49605		2347		1429
88.5		49460		2359		1359
89.5		49602		2307		1368
