Abs(theta)	Type0		Type1		Type23
0.5		501		5		6
1.5		1503		6		11
2.5		2524		23		20
3.5		3530		35		34
4.5		4491		56		31
5.5		5506		56		45
6.5		6479		75		46
7.5		7505		79		66
8.5		8505		83		60
9.5		9457		105		74
10.5		10448		118		74
11.5		11416		102		86
12.5		12394		131		90
13.5		13444		153		95
14.5		14357		151		107
15.5		15361		189		112
16.5		16257		184		131
17.5		17204		213		137
18.5		18179		218		153
19.5		19075		237		151
20.5		19994		278		169
21.5		20982		234		168
22.5		21825		279		177
23.5		22736		272		216
24.5		23576		325		216
25.5		24488		343		243
26.5		25355		348		247
27.5		26231		383		235
28.5		27005		401		273
29.5		27948		419		274
30.5		28650		488		280
31.5		29519		489		278
32.5		30393		483		328
33.5		31131		571		340
34.5		31900		605		369
35.5		32742		581		382
36.5		33471		624		411
37.5		34120		649		384
38.5		34910		725		427
39.5		35717		684		423
40.5		36425		728		420
41.5		36977		782		506
42.5		37634		889		483
43.5		38309		915		469
44.5		38953		865		513
45.5		39470		967		576
46.5		40124		929		584
47.5		40639		1044		607
48.5		41354		1039		612
49.5		41825		1118		672
50.5		42439		1110		585
51.5		42909		1227		675
52.5		43403		1243		662
53.5		43908		1320		700
54.5		44435		1397		725
55.5		44828		1373		792
56.5		45389		1440		771
57.5		45763		1480		798
58.5		46187		1597		812
59.5		46533		1583		843
60.5		46965		1566		863
61.5		47246		1738		883
62.5		47658		1709		927
63.5		48091		1801		893
64.5		48401		1782		969
65.5		48474		1892		1005
66.5		48930		1885		966
67.5		49241		1943		1067
68.5		49400		2004		1018
69.5		49634		2010		1068
70.5		49952		2045		1071
71.5		50217		2041		1128
72.5		50408		2082		1087
73.5		50509		2214		1152
74.5		50658		2190		1219
75.5		50788		2240		1230
76.5		50931		2230		1236
77.5		51108		2298		1198
78.5		51323		2254		1209
79.5		51236		2395		1286
80.5		51454		2341		1297
81.5		51306		2405		1375
82.5		51614		2368		1373
83.5		51531		2479		1374
84.5		51801		2448		1420
85.5		51851		2421		1417
86.5		51853		2415		1376
87.5		50382		2421		1487
88.5		50421		2380		1420
89.5		50160		2512		1444
