Abs(theta)	Type0		Type1		Type23
0.5		243		2		3
1.5		739		9		7
2.5		1244		10		13
3.5		1749		15		13
4.5		2225		19		22
5.5		2703		35		23
6.5		3186		28		32
7.5		3708		48		25
8.5		4188		49		39
9.5		4691		38		34
10.5		5190		54		31
11.5		5643		69		53
12.5		6179		74		58
13.5		6685		64		55
14.5		7129		88		52
15.5		7579		92		64
16.5		8026		89		70
17.5		8512		108		69
18.5		8996		109		52
19.5		9499		101		100
20.5		9863		121		85
21.5		10364		131		98
22.5		10775		145		103
23.5		11275		150		93
24.5		11708		138		108
25.5		12092		159		116
26.5		12587		166		128
27.5		12929		195		132
28.5		13462		193		129
29.5		13803		183		156
30.5		14284		216		154
31.5		14642		258		147
32.5		15011		250		163
33.5		15352		259		181
34.5		15854		253		179
35.5		16166		284		181
36.5		16522		309		197
37.5		16947		279		204
38.5		17267		353		208
39.5		17628		350		224
40.5		17925		387		261
41.5		18355		371		202
42.5		18709		401		244
43.5		18950		415		304
44.5		19352		420		233
45.5		19603		449		289
46.5		19883		479		293
47.5		20283		455		307
48.5		20510		517		283
49.5		20753		508		320
50.5		21047		549		324
51.5		21269		580		359
52.5		21534		621		329
53.5		21723		628		353
54.5		21978		657		377
55.5		22216		615		397
56.5		22383		680		384
57.5		22622		696		425
58.5		22873		688		414
59.5		22971		731		429
60.5		23073		784		466
61.5		23444		780		445
62.5		23616		849		470
63.5		23754		879		484
64.5		23921		824		499
65.5		24043		892		486
66.5		24167		910		544
67.5		24259		915		574
68.5		24410		960		555
69.5		24521		942		591
70.5		24693		1044		566
71.5		24746		1002		544
72.5		24878		1056		621
73.5		24975		1036		637
74.5		25080		1048		547
75.5		25077		1094		633
76.5		25304		1072		649
77.5		25375		1124		635
78.5		25240		1084		676
79.5		25388		1112		685
80.5		25249		1175		688
81.5		25339		1162		667
82.5		25387		1166		726
83.5		25562		1152		738
84.5		25493		1196		636
85.5		25288		1160		748
86.5		25461		1168		695
87.5		24892		1188		714
88.5		24330		1107		796
89.5		23417		1015		770
