Abs(theta)	Type0		Type1		Type23
0.5		242		6		0
1.5		740		5		3
2.5		1240		11		9
3.5		1735		19		17
4.5		2232		22		16
5.5		2705		31		25
6.5		3210		30		21
7.5		3705		32		24
8.5		4200		44		25
9.5		4705		43		44
10.5		5180		51		41
11.5		5641		54		47
12.5		6134		63		42
13.5		6622		70		71
14.5		7187		68		56
15.5		7619		77		64
16.5		8039		77		66
17.5		8513		104		67
18.5		8974		90		82
19.5		9446		132		71
20.5		9905		131		75
21.5		10359		120		72
22.5		10755		134		115
23.5		11258		141		98
24.5		11663		158		92
25.5		12096		162		135
26.5		12547		157		130
27.5		13030		175		123
28.5		13373		208		149
29.5		13886		174		127
30.5		14259		221		124
31.5		14557		255		170
32.5		15016		223		187
33.5		15435		261		183
34.5		15808		239		190
35.5		16154		283		168
36.5		16491		294		195
37.5		16926		291		203
38.5		17311		311		208
39.5		17628		325		220
40.5		18002		372		237
41.5		18359		363		241
42.5		18684		383		259
43.5		18944		411		261
44.5		19292		403		267
45.5		19600		414		274
46.5		19847		463		309
47.5		20174		504		306
48.5		20477		518		300
49.5		20667		563		305
50.5		21052		519		340
51.5		21313		529		368
52.5		21509		587		342
53.5		21765		592		371
54.5		22031		608		343
55.5		22192		673		412
56.5		22496		637		379
57.5		22655		724		417
58.5		22913		718		415
59.5		23076		781		451
60.5		23184		774		428
61.5		23310		781		470
62.5		23580		787		455
63.5		23689		847		539
64.5		23799		875		485
65.5		24055		880		498
66.5		24230		856		523
67.5		24278		916		546
68.5		24432		930		573
69.5		24532		951		541
70.5		24709		988		557
71.5		24667		1059		565
72.5		24941		1001		539
73.5		24955		1042		595
74.5		25096		1007		604
75.5		25143		1080		618
76.5		25208		1047		590
77.5		25328		1123		627
78.5		25349		1119		598
79.5		25434		1085		680
80.5		25312		1136		670
81.5		25439		1094		649
82.5		25576		1127		679
83.5		25388		1201		679
84.5		25468		1131		719
85.5		25589		1178		716
86.5		25583		1153		691
87.5		25000		1079		778
88.5		24792		1158		769
89.5		24899		1063		736
