Abs(theta)	Type0		Type1		Type23
0.5		156		3		3
1.5		491		3		2
2.5		837		11		7
3.5		1211		16		12
4.5		1594		19		8
5.5		1978		18		5
6.5		2245		24		18
7.5		2646		18		25
8.5		2910		25		19
9.5		3402		30		29
10.5		3578		43		34
11.5		3995		56		36
12.5		4353		44		33
13.5		4737		52		38
14.5		5014		45		48
15.5		5422		62		45
16.5		5664		74		44
17.5		6003		72		45
18.5		6441		75		55
19.5		6750		82		59
20.5		7004		91		51
21.5		7381		85		54
22.5		7665		96		74
23.5		8251		107		80
24.5		8248		136		75
25.5		8735		110		90
26.5		8890		132		83
27.5		9421		123		78
28.5		9366		140		91
29.5		9706		150		93
30.5		9949		159		107
31.5		10337		149		109
32.5		10733		168		92
33.5		10931		208		105
34.5		11054		214		122
35.5		11356		208		121
36.5		11758		250		109
37.5		12008		222		147
38.5		12561		237		147
39.5		12288		259		126
40.5		12834		263		130
41.5		12712		256		177
42.5		13361		315		160
43.5		13432		329		178
44.5		13790		292		180
45.5		13852		306		189
46.5		14184		354		200
47.5		14471		338		194
48.5		14454		392		205
49.5		14744		374		242
50.5		14756		391		234
51.5		15110		432		266
52.5		14997		429		235
53.5		15443		441		222
54.5		15592		481		266
55.5		15629		504		263
56.5		16058		489		275
57.5		16073		483		285
58.5		16314		526		268
59.5		16322		511		321
60.5		16518		558		278
61.5		16519		590		315
62.5		16911		573		357
63.5		16797		581		326
64.5		17202		605		330
65.5		17295		642		349
66.5		17160		647		325
67.5		17425		692		363
68.5		17471		739		390
69.5		17413		646		331
70.5		17553		749		384
71.5		17472		748		380
72.5		17791		737		405
73.5		17746		768		420
74.5		17791		759		411
75.5		17548		805		436
76.5		18064		787		419
77.5		17910		782		415
78.5		18062		800		433
79.5		17987		843		425
80.5		18011		866		453
81.5		18074		882		488
82.5		18229		817		426
83.5		18132		820		468
84.5		18059		890		499
85.5		18347		862		479
86.5		18252		870		524
87.5		17608		839		463
88.5		17993		930		516
89.5		17757		837		511
