Abs(theta)	Type0		Type1		Type23
0.5		511		3		3
1.5		1530		14		6
2.5		2500		16		26
3.5		3498		36		28
4.5		4486		49		30
5.5		5484		55		48
6.5		6511		65		60
7.5		7505		74		65
8.5		8489		71		73
9.5		9535		96		82
10.5		10506		108		73
11.5		11423		126		101
12.5		12375		137		103
13.5		13410		143		93
14.5		14322		153		93
15.5		15303		188		114
16.5		16343		183		125
17.5		17197		193		139
18.5		18186		227		186
19.5		19053		251		163
20.5		19966		260		182
21.5		20921		260		173
22.5		21815		299		189
23.5		22748		275		199
24.5		23633		323		212
25.5		24476		387		235
26.5		25415		360		245
27.5		26163		379		264
28.5		27079		400		285
29.5		27968		386		246
30.5		28855		466		299
31.5		29597		509		271
32.5		30397		490		348
33.5		31199		544		327
34.5		31943		551		371
35.5		32696		636		376
36.5		33436		651		387
37.5		34216		691		377
38.5		34981		671		388
39.5		35639		710		438
40.5		36394		775		438
41.5		37014		776		461
42.5		37630		854		475
43.5		38375		879		506
44.5		38925		933		491
45.5		39564		933		548
46.5		40245		964		568
47.5		40845		1039		588
48.5		41437		1108		593
49.5		41917		1080		614
50.5		42625		1145		586
51.5		42947		1257		650
52.5		43494		1230		677
53.5		43932		1271		707
54.5		44509		1326		721
55.5		44904		1358		742
56.5		45397		1406		800
57.5		45779		1495		835
58.5		46221		1529		818
59.5		46519		1566		882
60.5		46976		1622		871
61.5		47590		1586		862
62.5		47863		1674		921
63.5		47975		1790		925
64.5		48347		1804		987
65.5		48688		1802		985
66.5		48861		1892		986
67.5		49108		1950		1028
68.5		49558		1972		1047
69.5		49612		2065		1049
70.5		50111		1930		1088
71.5		50288		2003		1070
72.5		50355		2101		1182
73.5		50576		2139		1151
74.5		50544		2272		1177
75.5		50856		2216		1267
76.5		51051		2289		1248
77.5		50986		2388		1227
78.5		51202		2401		1296
79.5		51285		2350		1346
80.5		51491		2356		1209
81.5		51550		2393		1308
82.5		51437		2393		1301
83.5		51422		2380		1356
84.5		51571		2430		1366
85.5		51802		2438		1423
86.5		51467		2538		1390
87.5		51722		2471		1501
88.5		51545		2456		1495
89.5		49727		2396		1494
