Abs(theta)	Type0		Type1		Type23
0.5		241		2		1
1.5		741		11		7
2.5		1247		6		8
3.5		1701		16		12
4.5		2225		26		17
5.5		2741		23		16
6.5		3223		24		25
7.5		3736		31		30
8.5		4199		50		30
9.5		4734		50		40
10.5		5196		53		45
11.5		5672		56		54
12.5		6126		80		41
13.5		6620		79		63
14.5		7108		78		50
15.5		7571		79		58
16.5		8013		97		60
17.5		8588		95		84
18.5		8965		115		81
19.5		9437		117		99
20.5		9945		120		85
21.5		10348		128		92
22.5		10858		135		104
23.5		11241		138		101
24.5		11662		154		98
25.5		12141		177		125
26.5		12565		185		124
27.5		12971		188		120
28.5		13461		174		133
29.5		13837		224		135
30.5		14187		233		162
31.5		14625		253		160
32.5		15060		231		157
33.5		15436		260		182
34.5		15772		272		208
35.5		16155		292		196
36.5		16556		308		214
37.5		16916		308		210
38.5		17348		333		207
39.5		17584		341		221
40.5		17933		380		238
41.5		18333		429		231
42.5		18662		372		253
43.5		18945		424		267
44.5		19301		412		256
45.5		19616		421		307
46.5		19862		523		294
47.5		20162		479		326
48.5		20398		502		310
49.5		20766		500		329
50.5		21050		542		335
51.5		21208		605		348
52.5		21523		589		341
53.5		21776		567		412
54.5		21982		653		379
55.5		22230		649		373
56.5		22408		682		419
57.5		22713		672		388
58.5		22824		753		429
59.5		23031		751		456
60.5		23249		748		439
61.5		23484		793		448
62.5		23615		846		484
63.5		23776		856		481
64.5		23914		846		512
65.5		24158		818		536
66.5		24202		868		522
67.5		24210		1003		539
68.5		24439		940		556
69.5		24604		976		585
70.5		24789		937		569
71.5		24772		1026		584
72.5		24880		1019		587
73.5		25009		1003		604
74.5		25095		1003		625
75.5		25116		1082		619
76.5		25253		1032		656
77.5		25407		1061		593
78.5		25324		1154		700
79.5		25395		1130		678
80.5		25467		1144		645
81.5		25559		1105		662
82.5		25542		1146		635
83.5		25520		1119		680
84.5		25634		1156		698
85.5		25546		1178		743
86.5		25537		1179		717
87.5		25542		1204		729
88.5		25259		1211		821
89.5		24794		1134		802
