Abs(theta)	Type0		Type1		Type23
0.5		185		2		1
1.5		565		7		3
2.5		862		11		4
3.5		1293		13		10
4.5		1567		25		14
5.5		1935		19		10
6.5		2214		30		17
7.5		2600		24		20
8.5		2910		26		13
9.5		3423		31		28
10.5		3599		43		25
11.5		4114		43		33
12.5		4472		46		32
13.5		4854		41		35
14.5		5074		56		45
15.5		5292		75		43
16.5		5718		69		33
17.5		5986		89		53
18.5		6467		66		50
19.5		6736		82		52
20.5		7093		69		60
21.5		7274		83		63
22.5		7572		112		67
23.5		7986		120		61
24.5		8402		118		79
25.5		8496		117		72
26.5		8963		125		77
27.5		9231		129		76
28.5		9461		149		79
29.5		9993		160		99
30.5		10195		158		99
31.5		10515		169		96
32.5		10754		205		105
33.5		11039		194		126
34.5		11419		216		127
35.5		11613		219		144
36.5		12043		205		116
37.5		11974		219		145
38.5		12264		216		161
39.5		12645		267		113
40.5		12660		244		162
41.5		13046		300		183
42.5		13366		270		167
43.5		13675		303		185
44.5		13937		336		180
45.5		13888		331		170
46.5		13878		364		196
47.5		14418		356		194
48.5		14440		372		219
49.5		14862		382		208
50.5		14964		400		249
51.5		15242		408		227
52.5		15180		471		229
53.5		15548		476		284
54.5		15722		488		249
55.5		15680		483		262
56.5		16334		520		268
57.5		15944		546		282
58.5		16269		524		280
59.5		16284		524		281
60.5		16677		596		305
61.5		16651		593		322
62.5		16740		654		298
63.5		16858		636		314
64.5		16840		615		320
65.5		16913		653		351
66.5		17219		651		369
67.5		17085		669		397
68.5		17445		681		406
69.5		17242		677		362
70.5		17654		716		381
71.5		17415		757		404
72.5		17759		766		408
73.5		17626		751		381
74.5		17659		808		431
75.5		17782		802		433
76.5		18068		767		397
77.5		18050		846		436
78.5		18070		780		422
79.5		18094		795		490
80.5		18025		863		422
81.5		18212		868		453
82.5		18277		906		455
83.5		18133		872		437
84.5		18256		887		505
85.5		18250		823		502
86.5		18220		871		523
87.5		17887		881		493
88.5		17771		807		500
89.5		17823		846		485
