Abs(theta)	Type0		Type1		Type23
0.5		227		1		2
1.5		756		1		1
2.5		1221		10		10
3.5		1714		18		10
4.5		2199		15		20
5.5		2684		27		23
6.5		3177		41		29
7.5		3684		33		22
8.5		4168		29		32
9.5		4636		37		33
10.5		5136		56		44
11.5		5601		60		41
12.5		6097		74		46
13.5		6573		67		52
14.5		7026		75		63
15.5		7500		86		64
16.5		7992		93		59
17.5		8421		94		81
18.5		8916		110		62
19.5		9378		111		80
20.5		9766		131		87
21.5		10270		127		90
22.5		10666		136		105
23.5		11129		147		97
24.5		11518		160		125
25.5		12052		159		99
26.5		12449		184		127
27.5		12842		166		128
28.5		13315		205		133
29.5		13645		203		128
30.5		14125		205		155
31.5		14549		246		159
32.5		14877		238		160
33.5		15228		255		164
34.5		15613		264		180
35.5		15977		321		183
36.5		16398		301		204
37.5		16691		321		197
38.5		17135		332		217
39.5		17459		331		227
40.5		17821		333		208
41.5		18182		324		236
42.5		18539		366		252
43.5		18735		428		272
44.5		19163		445		258
45.5		19408		445		272
46.5		19652		483		286
47.5		20012		488		314
48.5		20284		509		311
49.5		20620		548		296
50.5		20739		549		304
51.5		21130		522		343
52.5		21297		583		356
53.5		21583		616		365
54.5		21790		643		343
55.5		21961		684		407
56.5		22266		678		413
57.5		22481		711		456
58.5		22648		737		405
59.5		22863		762		404
60.5		23039		774		439
61.5		23170		771		474
62.5		23414		828		465
63.5		23412		885		469
64.5		23718		847		516
65.5		23856		857		536
66.5		23999		885		516
67.5		24112		924		551
68.5		24200		1016		534
69.5		24296		944		526
70.5		24563		928		571
71.5		24595		1050		579
72.5		24555		1079		611
73.5		24667		1023		573
74.5		24763		1034		611
75.5		24916		1081		614
76.5		25089		1101		621
77.5		24974		1060		631
78.5		25047		1105		701
79.5		25074		1100		655
80.5		25281		1107		638
81.5		25269		1104		664
82.5		25395		1123		684
83.5		25258		1175		708
84.5		25262		1175		735
85.5		25457		1150		734
86.5		25303		1105		749
87.5		25296		1138		746
88.5		25162		1196		782
89.5		24306		1100		734
