Abs(theta)	Type0		Type1		Type23
0.5		514		2		5
1.5		1500		13		10
2.5		2512		25		29
3.5		3500		35		24
4.5		4497		41		32
5.5		5480		62		45
6.5		6499		60		46
7.5		7508		72		61
8.5		8480		91		64
9.5		9486		100		73
10.5		10448		106		81
11.5		11463		128		103
12.5		12400		141		108
13.5		13394		169		100
14.5		14349		142		110
15.5		15272		170		138
16.5		16267		185		143
17.5		17239		184		133
18.5		18173		190		156
19.5		19021		246		157
20.5		20015		258		155
21.5		20939		286		191
22.5		21781		301		202
23.5		22652		314		195
24.5		23691		296		211
25.5		24432		343		235
26.5		25383		369		220
27.5		26189		411		245
28.5		27065		417		241
29.5		27920		438		278
30.5		28699		437		293
31.5		29593		450		311
32.5		30366		537		347
33.5		31191		542		322
34.5		31940		546		350
35.5		32691		578		325
36.5		33431		617		394
37.5		34180		621		375
38.5		34848		710		403
39.5		35583		747		455
40.5		36360		721		430
41.5		36953		799		465
42.5		37694		821		473
43.5		38300		866		510
44.5		39087		881		503
45.5		39567		973		520
46.5		40139		1019		539
47.5		40796		1047		585
48.5		41296		1046		571
49.5		41877		1109		587
50.5		42459		1130		672
51.5		42955		1238		645
52.5		43512		1241		644
53.5		43995		1303		673
54.5		44367		1347		799
55.5		44927		1430		724
56.5		45304		1421		783
57.5		45662		1485		783
58.5		46262		1533		762
59.5		46751		1542		816
60.5		46966		1644		897
61.5		47189		1713		879
62.5		47753		1681		910
63.5		48075		1686		938
64.5		48322		1841		921
65.5		48550		1851		1001
66.5		48949		1849		1032
67.5		49334		1837		1075
68.5		49468		1967		1042
69.5		49590		2088		1056
70.5		49774		2064		1073
71.5		50266		2025		1079
72.5		50245		2165		1166
73.5		50479		2193		1220
74.5		50577		2227		1147
75.5		50827		2243		1199
76.5		50958		2269		1235
77.5		51008		2314		1204
78.5		51208		2306		1166
79.5		51266		2380		1266
80.5		51261		2403		1305
81.5		51365		2395		1297
82.5		51153		2464		1326
83.5		51502		2432		1345
84.5		51376		2410		1338
85.5		51313		2463		1367
86.5		51589		2393		1473
87.5		50356		2523		1444
88.5		49786		2406		1435
89.5		47147		2183		1410
