Abs(theta)	Type0		Type1		Type23
0.5		496		10		2
1.5		1524		14		16
2.5		2521		18		26
3.5		3499		29		21
4.5		4530		34		43
5.5		5490		59		48
6.5		6471		58		41
7.5		7537		70		51
8.5		8447		83		61
9.5		9464		94		64
10.5		10453		107		71
11.5		11426		133		92
12.5		12430		126		74
13.5		13392		166		99
14.5		14299		174		116
15.5		15320		199		108
16.5		16330		189		133
17.5		17241		201		135
18.5		18143		219		143
19.5		19077		238		164
20.5		20019		219		178
21.5		20891		277		178
22.5		21791		279		185
23.5		22756		282		187
24.5		23623		292		234
25.5		24531		378		227
26.5		25381		339		231
27.5		26199		425		242
28.5		27012		410		272
29.5		27916		436		299
30.5		28714		433		307
31.5		29540		480		274
32.5		30314		473		319
33.5		31189		532		340
34.5		31804		581		365
35.5		32775		587		362
36.5		33449		616		405
37.5		34173		615		396
38.5		34843		721		412
39.5		35587		708		424
40.5		36386		745		422
41.5		37105		744		429
42.5		37618		841		468
43.5		38253		860		509
44.5		38893		929		462
45.5		39548		903		494
46.5		40139		971		577
47.5		40748		1016		556
48.5		41338		1124		582
49.5		41988		1086		588
50.5		42486		1120		654
51.5		42897		1210		688
52.5		43509		1260		676
53.5		43909		1279		709
54.5		44428		1309		785
55.5		45049		1339		774
56.5		45288		1482		745
57.5		45695		1435		747
58.5		46297		1516		788
59.5		46480		1641		830
60.5		46916		1664		834
61.5		47307		1636		904
62.5		47630		1734		895
63.5		47966		1768		972
64.5		48372		1789		1005
65.5		48538		1892		1037
66.5		48953		1842		1024
67.5		49109		1996		1008
68.5		49550		1881		977
69.5		49623		2102		1072
70.5		50055		1958		1069
71.5		50271		2097		1090
72.5		50278		2137		1171
73.5		50625		2134		1120
74.5		50553		2292		1110
75.5		50921		2207		1177
76.5		50777		2362		1195
77.5		51104		2352		1195
78.5		50995		2454		1209
79.5		51428		2310		1209
80.5		51453		2413		1286
81.5		51603		2329		1299
82.5		51597		2365		1255
83.5		51748		2343		1342
84.5		51573		2475		1342
85.5		51748		2561		1401
86.5		51834		2503		1429
87.5		50609		2391		1441
88.5		50523		2458		1443
89.5		50522		2397		1446
