Abs(theta)	Type0		Type1		Type23
0.5		247		2		1
1.5		742		7		5
2.5		1246		8		7
3.5		1731		19		13
4.5		2215		18		22
5.5		2731		35		24
6.5		3216		39		31
7.5		3692		37		21
8.5		4215		35		42
9.5		4699		40		32
10.5		5185		45		50
11.5		5654		60		50
12.5		6146		60		50
13.5		6614		75		68
14.5		7058		89		71
15.5		7627		91		63
16.5		8031		113		67
17.5		8537		95		72
18.5		8990		96		68
19.5		9377		119		93
20.5		9935		108		95
21.5		10342		108		99
22.5		10791		138		87
23.5		11257		158		101
24.5		11692		147		115
25.5		12107		164		111
26.5		12586		175		114
27.5		12980		179		136
28.5		13436		199		129
29.5		13806		190		135
30.5		14246		215		141
31.5		14603		229		151
32.5		15022		236		163
33.5		15359		263		182
34.5		15784		255		167
35.5		16197		266		180
36.5		16561		295		197
37.5		16955		328		208
38.5		17279		331		201
39.5		17696		329		192
40.5		17949		362		215
41.5		18402		345		244
42.5		18663		374		244
43.5		18952		395		262
44.5		19290		399		262
45.5		19649		410		269
46.5		19879		483		283
47.5		20183		502		303
48.5		20441		521		305
49.5		20666		545		315
50.5		20983		512		330
51.5		21268		565		333
52.5		21549		576		323
53.5		21845		587		337
54.5		21993		659		366
55.5		22206		651		397
56.5		22510		652		398
57.5		22571		705		452
58.5		22895		684		454
59.5		23086		730		438
60.5		23186		771		462
61.5		23484		774		409
62.5		23559		804		472
63.5		23749		866		480
64.5		23983		828		500
65.5		24075		880		481
66.5		24222		850		504
67.5		24266		921		538
68.5		24525		956		520
69.5		24555		989		553
70.5		24718		988		567
71.5		24714		1017		567
72.5		24849		952		576
73.5		24948		1057		610
74.5		25044		1051		639
75.5		25150		1077		654
76.5		25115		1075		621
77.5		25262		1136		635
78.5		25199		1162		671
79.5		25498		1109		623
80.5		25479		1137		692
81.5		25398		1153		648
82.5		25385		1153		649
83.5		25512		1170		753
84.5		25468		1170		748
85.5		25557		1212		700
86.5		25529		1142		746
87.5		25038		1220		752
88.5		24938		1143		736
89.5		24829		1187		702
