Abs(theta)	Type0		Type1		Type23
0.5		249		0		0
1.5		740		10		10
2.5		1217		12		11
3.5		1745		17		11
4.5		2237		23		14
5.5		2706		34		21
6.5		3221		36		22
7.5		3708		41		29
8.5		4216		47		27
9.5		4693		44		30
10.5		5196		45		43
11.5		5641		54		44
12.5		6164		77		50
13.5		6640		65		53
14.5		7137		75		50
15.5		7548		94		66
16.5		8054		89		67
17.5		8546		99		63
18.5		8968		116		70
19.5		9413		125		85
20.5		9931		134		80
21.5		10354		135		100
22.5		10766		144		106
23.5		11243		151		96
24.5		11710		143		111
25.5		12120		172		123
26.5		12545		161		122
27.5		12966		186		134
28.5		13413		206		131
29.5		13769		222		143
30.5		14220		221		157
31.5		14660		219		145
32.5		15096		211		162
33.5		15477		235		156
34.5		15761		283		174
35.5		16133		276		193
36.5		16587		288		205
37.5		16940		310		217
38.5		17290		301		224
39.5		17669		341		242
40.5		18006		362		197
41.5		18332		375		235
42.5		18672		401		248
43.5		19051		393		225
44.5		19272		423		278
45.5		19530		487		275
46.5		19871		456		310
47.5		20154		503		310
48.5		20435		509		339
49.5		20855		489		326
50.5		21002		583		339
51.5		21314		573		355
52.5		21463		608		391
53.5		21764		590		366
54.5		21982		608		399
55.5		22222		677		394
56.5		22436		689		429
57.5		22610		729		394
58.5		22905		714		420
59.5		23033		746		415
60.5		23245		811		445
61.5		23471		796		475
62.5		23531		856		426
63.5		23773		852		455
64.5		23928		880		495
65.5		24076		830		509
66.5		24192		927		510
67.5		24437		897		550
68.5		24457		970		559
69.5		24628		920		521
70.5		24772		1011		564
71.5		24752		1079		570
72.5		24856		1024		631
73.5		24947		1064		597
74.5		25141		1057		614
75.5		25206		996		654
76.5		25102		1102		659
77.5		25221		1133		628
78.5		25386		1118		650
79.5		25417		1094		674
80.5		25470		1116		628
81.5		25470		1112		736
82.5		25464		1107		676
83.5		25556		1164		685
84.5		25657		1132		717
85.5		25569		1171		753
86.5		25616		1166		701
87.5		25508		1210		736
88.5		25335		1165		784
89.5		24602		1120		792
