Abs(theta)	Type0		Type1		Type23
0.5		284		4		4
1.5		755		4		2
2.5		1244		14		11
3.5		1807		14		10
4.5		2249		32		19
5.5		2706		26		22
6.5		3276		32		25
7.5		3882		62		28
8.5		4258		38		24
9.5		4797		50		40
10.5		5203		38		34
11.5		5641		56		42
12.5		6191		76		38
13.5		6636		81		49
14.5		7280		102		63
15.5		7625		88		60
16.5		8143		86		65
17.5		8748		107		84
18.5		9100		122		89
19.5		9712		104		81
20.5		10128		115		99
21.5		10851		146		81
22.5		11088		132		90
23.5		11561		129		109
24.5		11964		142		123
25.5		12424		155		124
26.5		12628		201		114
27.5		13123		231		109
28.5		13618		225		141
29.5		14194		232		137
30.5		14560		199		145
31.5		15029		245		133
32.5		15580		264		173
33.5		15447		298		153
34.5		16085		275		168
35.5		16490		313		160
36.5		16712		315		195
37.5		17075		341		215
38.5		17791		327		212
39.5		17901		362		220
40.5		18632		389		229
41.5		18832		425		226
42.5		19003		413		249
43.5		19484		456		256
44.5		19405		461		284
45.5		19965		473		276
46.5		20179		510		285
47.5		20396		524		290
48.5		20742		512		341
49.5		21094		561		322
50.5		21427		548		310
51.5		21721		651		311
52.5		21901		642		291
53.5		22239		686		343
54.5		22603		649		388
55.5		22547		703		389
56.5		22953		686		374
57.5		22942		768		408
58.5		23083		767		431
59.5		23607		810		446
60.5		23731		822		418
61.5		23724		839		423
62.5		24206		889		477
63.5		23922		841		457
64.5		24104		941		523
65.5		24392		984		451
66.5		24419		966		540
67.5		25018		1030		558
68.5		25374		1059		538
69.5		25212		1015		565
70.5		24964		999		542
71.5		25085		1082		581
72.5		25245		1081		590
73.5		25396		1065		599
74.5		25739		1101		580
75.5		25667		1150		587
76.5		25702		1148		581
77.5		25531		1141		612
78.5		25625		1187		660
79.5		26035		1195		670
80.5		25701		1225		590
81.5		25828		1220		675
82.5		25922		1212		659
83.5		25855		1269		721
84.5		26050		1233		717
85.5		25842		1282		741
86.5		25957		1293		725
87.5		26017		1284		748
88.5		25910		1234		767
89.5		25085		1179		738
