Abs(theta)	Type0		Type1		Type23
0.5		505		2		2
1.5		1516		15		14
2.5		2489		26		22
3.5		3493		38		29
4.5		4541		52		24
5.5		5533		54		47
6.5		6498		77		37
7.5		7469		88		75
8.5		8515		87		65
9.5		9478		113		81
10.5		10488		113		86
11.5		11380		139		96
12.5		12434		130		102
13.5		13409		141		103
14.5		14383		171		141
15.5		15289		156		112
16.5		16270		184		122
17.5		17191		217		134
18.5		18189		216		155
19.5		19110		230		149
20.5		19990		246		174
21.5		20919		262		197
22.5		21828		294		197
23.5		22751		304		210
24.5		23556		342		198
25.5		24501		352		201
26.5		25393		349		258
27.5		26212		425		258
28.5		27136		384		291
29.5		27873		471		281
30.5		28684		464		288
31.5		29533		497		289
32.5		30438		518		312
33.5		31146		578		324
34.5		31920		592		371
35.5		32605		629		330
36.5		33644		540		341
37.5		34220		666		378
38.5		34978		678		443
39.5		35655		749		382
40.5		36245		772		453
41.5		37000		817		475
42.5		37565		874		458
43.5		38365		813		482
44.5		38968		956		490
45.5		39699		972		513
46.5		40304		976		514
47.5		40817		1035		551
48.5		41328		1054		655
49.5		41958		1116		637
50.5		42565		1081		648
51.5		43139		1195		643
52.5		43484		1250		714
53.5		44122		1296		666
54.5		44480		1322		738
55.5		44943		1379		780
56.5		45316		1443		769
57.5		45833		1463		810
58.5		46222		1495		827
59.5		46601		1539		764
60.5		46956		1643		873
61.5		47430		1617		892
62.5		47745		1677		908
63.5		48050		1731		985
64.5		48343		1768		975
65.5		48670		1821		938
66.5		49051		1845		974
67.5		49194		1945		1013
68.5		49404		1958		1043
69.5		49686		1989		1139
70.5		50053		2062		1046
71.5		50251		2051		1129
72.5		50476		2132		1147
73.5		50690		2121		1115
74.5		50656		2262		1228
75.5		50899		2235		1206
76.5		51131		2244		1227
77.5		51040		2250		1275
78.5		51475		2236		1161
79.5		51481		2364		1292
80.5		51398		2411		1263
81.5		51600		2361		1361
82.5		51650		2296		1325
83.5		51541		2402		1334
84.5		51609		2401		1425
85.5		51588		2509		1385
86.5		51738		2419		1453
87.5		51439		2441		1480
88.5		51595		2509		1539
89.5		49632		2335		1446
