Abs(theta)	Type0		Type1		Type23
0.5		239		4		0
1.5		736		6		5
2.5		1223		10		9
3.5		1729		18		15
4.5		2214		19		17
5.5		2703		26		19
6.5		3197		24		28
7.5		3671		36		20
8.5		4172		39		24
9.5		4646		43		38
10.5		5092		60		45
11.5		5624		60		39
12.5		6114		54		55
13.5		6582		69		41
14.5		7044		74		48
15.5		7520		78		50
16.5		7943		106		76
17.5		8430		88		77
18.5		8921		101		82
19.5		9356		115		79
20.5		9790		105		90
21.5		10278		125		105
22.5		10709		147		97
23.5		11143		146		99
24.5		11586		158		96
25.5		12056		157		119
26.5		12440		156		126
27.5		12828		186		137
28.5		13307		201		144
29.5		13678		216		139
30.5		14126		209		151
31.5		14516		248		159
32.5		14870		255		169
33.5		15286		263		157
34.5		15643		266		188
35.5		16117		240		191
36.5		16360		321		197
37.5		16768		322		191
38.5		17178		342		213
39.5		17451		326		216
40.5		17778		337		236
41.5		18168		355		257
42.5		18468		387		244
43.5		18751		397		299
44.5		19036		441		267
45.5		19386		470		265
46.5		19664		495		282
47.5		20029		465		264
48.5		20229		527		315
49.5		20556		526		340
50.5		20735		535		320
51.5		21064		523		370
52.5		21457		564		326
53.5		21581		588		339
54.5		21826		639		361
55.5		21986		670		393
56.5		22158		706		416
57.5		22420		709		396
58.5		22747		707		438
59.5		22795		754		464
60.5		22960		772		448
61.5		23165		788		474
62.5		23426		776		466
63.5		23442		841		452
64.5		23691		907		482
65.5		23894		872		526
66.5		24008		886		533
67.5		24204		880		528
68.5		24180		891		573
69.5		24272		979		569
70.5		24402		987		572
71.5		24496		961		594
72.5		24624		1048		603
73.5		24669		1018		608
74.5		24867		1032		622
75.5		24889		1051		584
76.5		24981		1081		621
77.5		24987		1100		645
78.5		25069		1044		670
79.5		25170		1106		621
80.5		25192		1077		663
81.5		25260		1083		697
82.5		25116		1148		680
83.5		25242		1142		647
84.5		25312		1146		701
85.5		25226		1154		731
86.5		25220		1172		753
87.5		25033		1130		768
88.5		25332		1162		740
89.5		24290		1179		722
