Abs(theta)	Type0		Type1		Type23
0.5		186		1		1
1.5		538		5		6
2.5		840		6		8
3.5		1227		6		5
4.5		1669		20		9
5.5		1987		23		11
6.5		2396		21		17
7.5		2549		27		11
8.5		3030		32		18
9.5		3315		32		23
10.5		3591		27		20
11.5		3959		47		35
12.5		4393		43		26
13.5		4584		49		34
14.5		5024		52		46
15.5		5481		49		34
16.5		5827		68		38
17.5		6104		72		42
18.5		6394		69		65
19.5		6783		81		61
20.5		7011		85		72
21.5		7397		89		64
22.5		7682		102		87
23.5		8162		82		74
24.5		8346		105		73
25.5		8730		122		67
26.5		8865		117		81
27.5		9291		141		105
28.5		9562		154		108
29.5		10010		155		96
30.5		10005		163		108
31.5		10266		193		120
32.5		10649		182		123
33.5		11091		208		115
34.5		11404		211		120
35.5		11475		200		146
36.5		11852		212		149
37.5		12100		234		126
38.5		12362		245		152
39.5		12435		243		155
40.5		12774		264		166
41.5		13007		288		177
42.5		13297		317		174
43.5		13678		314		162
44.5		13639		318		169
45.5		13840		315		196
46.5		14349		364		226
47.5		14385		351		196
48.5		14693		379		224
49.5		14611		404		234
50.5		14981		404		225
51.5		15148		440		243
52.5		15293		453		239
53.5		15361		448		252
54.5		15686		447		249
55.5		15584		483		261
56.5		15737		531		275
57.5		16133		503		293
58.5		16448		532		288
59.5		16466		523		320
60.5		16420		562		336
61.5		16571		561		293
62.5		17065		610		312
63.5		17073		616		357
64.5		17187		668		329
65.5		17254		679		329
66.5		17447		686		382
67.5		17409		663		368
68.5		17468		732		365
69.5		17621		735		362
70.5		17418		768		354
71.5		17749		784		386
72.5		17756		789		415
73.5		17709		778		424
74.5		18096		791		391
75.5		17920		780		417
76.5		17977		821		430
77.5		18116		790		460
78.5		17958		815		447
79.5		18109		847		483
80.5		18064		833		461
81.5		18043		857		456
82.5		18219		861		476
83.5		18390		855		470
84.5		18235		831		465
85.5		18133		860		518
86.5		18274		893		522
87.5		18272		867		554
88.5		18140		874		500
89.5		17559		818		508
