Abs(theta)	Type0		Type1		Type23
0.5		177		1		3
1.5		533		6		0
2.5		923		8		9
3.5		1247		17		7
4.5		1588		7		10
5.5		1965		20		16
6.5		2276		20		13
7.5		2688		22		16
8.5		3016		34		34
9.5		3339		41		24
10.5		3753		37		30
11.5		3957		44		43
12.5		4356		51		36
13.5		4812		61		32
14.5		4924		72		33
15.5		5463		72		52
16.5		5759		64		41
17.5		5984		69		52
18.5		6473		97		70
19.5		6840		90		54
20.5		7076		87		67
21.5		7380		100		57
22.5		7761		104		48
23.5		7958		99		70
24.5		8462		107		70
25.5		8666		133		77
26.5		8986		140		67
27.5		9279		140		93
28.5		9495		141		84
29.5		9873		149		106
30.5		9985		148		120
31.5		10285		169		113
32.5		10668		196		117
33.5		10841		223		113
34.5		11332		202		113
35.5		11459		203		135
36.5		11680		201		148
37.5		12139		220		167
38.5		12246		255		146
39.5		12599		226		131
40.5		12713		253		146
41.5		12951		272		157
42.5		13245		336		142
43.5		13616		298		172
44.5		13653		323		193
45.5		13941		339		186
46.5		13975		341		224
47.5		14474		377		234
48.5		14787		378		237
49.5		14804		373		223
50.5		14872		375		213
51.5		15349		397		221
52.5		15358		447		247
53.5		15447		465		238
54.5		15554		462		255
55.5		15947		548		280
56.5		15997		487		312
57.5		16192		516		276
58.5		16368		514		317
59.5		16615		554		290
60.5		16512		587		302
61.5		16718		630		338
62.5		16729		614		297
63.5		16778		621		333
64.5		16944		622		343
65.5		17105		663		337
66.5		17258		678		306
67.5		17424		666		362
68.5		17303		716		367
69.5		17231		740		368
70.5		17673		741		381
71.5		17661		770		411
72.5		17683		754		438
73.5		17918		747		438
74.5		17928		804		413
75.5		17869		820		405
76.5		18175		820		430
77.5		18119		768		443
78.5		18023		762		446
79.5		18236		901		461
80.5		18126		850		488
81.5		18242		806		458
82.5		18250		840		486
83.5		18107		887		465
84.5		18301		834		436
85.5		18204		862		489
86.5		18428		876		530
87.5		18368		880		510
88.5		18281		870		536
89.5		17704		855		495
