Abs(theta)	Type0		Type1		Type23
0.5		487		6		4
1.5		1494		13		11
2.5		2468		28		21
3.5		3508		32		33
4.5		4503		39		33
5.5		5483		42		44
6.5		6471		54		53
7.5		7458		73		55
8.5		8455		110		65
9.5		9398		97		73
10.5		10379		111		88
11.5		11408		132		76
12.5		12380		118		111
13.5		13332		144		95
14.5		14265		168		95
15.5		15252		172		110
16.5		16192		205		141
17.5		17142		203		136
18.5		18063		224		155
19.5		18988		232		158
20.5		19909		234		170
21.5		20866		266		197
22.5		21748		322		192
23.5		22643		293		186
24.5		23529		314		178
25.5		24395		361		263
26.5		25318		335		229
27.5		26051		410		260
28.5		27018		408		274
29.5		27696		479		303
30.5		28675		449		294
31.5		29405		486		306
32.5		30248		527		328
33.5		31039		534		352
34.5		31830		546		353
35.5		32664		542		370
36.5		33310		632		350
37.5		34009		689		386
38.5		34881		694		409
39.5		35494		677		437
40.5		36101		724		469
41.5		36853		846		479
42.5		37459		838		462
43.5		38167		864		542
44.5		38737		934		499
45.5		39340		973		512
46.5		39953		1014		536
47.5		40592		1039		563
48.5		41086		1094		595
49.5		41743		1109		649
50.5		42243		1107		636
51.5		42786		1152		728
52.5		43426		1217		673
53.5		43876		1244		688
54.5		44174		1373		710
55.5		44740		1397		732
56.5		45073		1488		766
57.5		45484		1475		771
58.5		46109		1521		846
59.5		46319		1628		883
60.5		46740		1640		843
61.5		47129		1713		855
62.5		47611		1637		883
63.5		47705		1793		927
64.5		48055		1911		974
65.5		48464		1813		967
66.5		48792		1849		1025
67.5		49112		1904		990
68.5		49188		1933		1060
69.5		49439		2011		1116
70.5		49666		2045		1064
71.5		49866		2046		1105
72.5		50116		2096		1122
73.5		50247		2151		1170
74.5		50415		2222		1152
75.5		50614		2270		1145
76.5		50834		2261		1212
77.5		50848		2266		1236
78.5		51137		2264		1288
79.5		51134		2346		1225
80.5		51230		2311		1301
81.5		51459		2279		1332
82.5		51173		2427		1316
83.5		51433		2428		1263
84.5		51549		2416		1342
85.5		51375		2441		1357
86.5		51186		2450		1478
87.5		50978		2438		1499
88.5		51578		2464		1514
89.5		49422		2456		1389
