Abs(theta)	Type0		Type1		Type23
0.5		186		3		3
1.5		498		2		5
2.5		839		14		3
3.5		1187		13		12
4.5		1608		22		6
5.5		1957		20		14
6.5		2138		20		19
7.5		2657		33		17
8.5		3009		29		24
9.5		3261		35		34
10.5		3618		32		27
11.5		4016		38		28
12.5		4448		43		28
13.5		4840		45		47
14.5		5080		66		40
15.5		5303		75		49
16.5		5745		75		44
17.5		6001		66		64
18.5		6335		72		54
19.5		6666		95		57
20.5		7022		100		62
21.5		7156		90		71
22.5		7730		90		69
23.5		7909		101		80
24.5		8277		129		64
25.5		8641		120		75
26.5		9005		109		90
27.5		9177		138		105
28.5		9622		143		100
29.5		9739		158		84
30.5		9966		194		95
31.5		10213		150		93
32.5		10624		179		121
33.5		10875		198		108
34.5		11361		185		109
35.5		11599		215		122
36.5		11824		235		154
37.5		11984		215		148
38.5		12301		243		148
39.5		12747		243		138
40.5		12800		260		149
41.5		13143		267		156
42.5		13064		276		158
43.5		13448		307		198
44.5		13725		337		194
45.5		13861		357		196
46.5		14311		331		182
47.5		14226		339		201
48.5		14534		375		227
49.5		14827		396		202
50.5		14816		421		210
51.5		15122		375		285
52.5		15173		455		227
53.5		15326		432		261
54.5		15674		473		262
55.5		15950		487		258
56.5		15725		493		268
57.5		16378		521		298
58.5		16209		532		289
59.5		16262		559		310
60.5		16360		572		321
61.5		16464		585		314
62.5		16851		604		351
63.5		17090		628		321
64.5		17094		606		304
65.5		17195		705		343
66.5		16959		626		354
67.5		17437		697		373
68.5		17469		764		375
69.5		17581		748		380
70.5		17506		773		376
71.5		17640		748		370
72.5		17626		709		378
73.5		17739		756		415
74.5		17818		799		411
75.5		17988		793		414
76.5		18204		769		395
77.5		18084		807		435
78.5		17912		781		453
79.5		18030		828		471
80.5		18290		830		444
81.5		18034		868		445
82.5		18275		923		456
83.5		18246		794		483
84.5		17968		903		481
85.5		18241		825		503
86.5		18152		868		519
87.5		17685		848		506
88.5		17406		864		478
89.5		16488		763		484
